$ Get data for 1104:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:30:12 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1104          Pepper Creek
WA1104      0312   7     45.00
WA1104      0312   8     60.00
WA1104      0312   9     56.00
WA1104      0312  10     43.00
WA1104      0312  11     38.00
WA1104      0312  12     35.00
WA1104      0312  13     38.00
WA1104      0312  14     35.00
WA1104      0312  15     44.00
WA1104      0312  16     46.00
WA1104      0312  17     42.00
WA1104      0312  18     42.00
WA1104      0312  19     37.00
WA1104      0312  20     37.00
WA1104      0312  21     36.00
WA1104      0312  22     42.00
WA1104      0312  23     48.00
WA1104      0312  24     58.00
WA1104      0312  25     50.00
WA1104      0312  26     51.00
WA1104      0312  27     46.00
WA1104      0312  28     44.00
WA1104      0312  29     44.00
WA1104      0312  30     44.00
WA1104      0312  31     49.00
WA1104      0412   1     37.00
WA1104      0412   2     53.00
WA1104      0412   3     43.00
WA1104      0412   4     46.00
WA1104      0412   5     41.00
WA1104      0412   6     46.00
WA1104      0412   7     54.00
WA1104      0412   8     60.00
WA1104      0412   9     66.00
WA1104      0412  10     60.00
WA1104      0412  11     45.00
WA1104      0412  12     51.00
WA1104      0412  13     55.00
WA1104      0412  14     54.00
WA1104      0412  15     56.00
WA1104      0412  16     49.00
WA1104      0412  17     46.00
WA1104      0412  18     51.00
WA1104      0412  19     47.00
WA1104      0412  20     49.00
WA1104      0412  21     71.00
WA1104      0412  22     79.00
WA1104      0412  23     79.00
WA1104      0412  24     52.00
WA1104      0412  25     58.00
WA1104      0412  26     47.00
WA1104      0412  27     49.00
WA1104      0412  28     55.00
WA1104      0412  29     59.00
WA1104      0412  30     48.00
WA1104      0512   1     49.00
WA1104      0512   2     49.00
WA1104      0512   3     45.00
WA1104      0512   4     48.00
WA1104      0512   5     53.00
WA1104      0512   6     65.00
WA1104      0512   7     73.00
WA1104      0512   8     70.00
WA1104      0512   9     53.00
WA1104      0512  10     56.00
WA1104      0512  11     67.00
WA1104      0512  12     76.00
WA1104      0512  13     83.00
WA1104      0512  14     89.00
WA1104      0512  15     73.00
WA1104      0512  16     69.00
WA1104      0512  17     60.00
WA1104      0512  18     61.00
WA1104      0512  19     63.00
WA1104      0512  20     56.00
WA1104      0512  21     54.00
WA1104      0512  22     46.00
WA1104      0512  23     50.00
WA1104      0512  24     52.00
WA1104      0512  25     67.00
WA1104      0512  26     61.00
WA1104      0512  27     57.00
WA1104      0512  28     56.00
WA1104      0512  29     62.00
WA1104      0512  30     66.00
WA1104      0512  31     59.00
WA1104      0612   1     65.00
WA1104      0612   2     60.00
WA1104      0612   3     57.00
WA1104      0612   4     58.00
WA1104      0612   5     52.00
WA1104      0612   6     56.00
WA1104      0612   7     56.00
WA1104      0612   8     49.00
WA1104      0612   9     50.00
WA1104      0612  10     65.00
WA1104      0612  11     72.00
WA1104      0612  12     59.00
WA1104      0612  13     58.00
WA1104      0612  14     64.00
WA1104      0612  15     74.00
WA1104      0612  16     79.00
WA1104      0612  17     63.00
WA1104      0612  18     55.00
WA1104      0612  19     58.00
WA1104      0612  20     75.00
WA1104      0612  21     80.00
WA1104      0612  22     54.00
WA1104      0612  23     57.00
WA1104      0612  24     64.00
WA1104      0612  25     62.00
WA1104      0612  26     57.00
WA1104      0612  27     72.00
WA1104      0612  28     71.00
WA1104      0612  29     70.00
WA1104      0612  30     65.00
WA1104      0712   1     63.00
WA1104      0712   2     66.00
WA1104      0712   3     58.00
WA1104      0712   4     70.00
WA1104      0712   5     76.00
WA1104      0712   6     80.00
WA1104      0712   7     85.00
WA1104      0712   8     88.00
WA1104      0712   9     80.00
WA1104      0712  10     77.00
WA1104      0712  11     82.00
WA1104      0712  12     75.00
WA1104      0712  13     75.00
WA1104      0712  14     75.00
WA1104      0712  15     64.00
WA1104      0712  16     76.00
WA1104      0712  17     79.00
WA1104      0712  18     65.00
WA1104      0712  19     76.00
WA1104      0712  20     60.00
WA1104      0712  21     74.00
WA1104      0712  22     65.00
WA1104      0712  23     65.00
WA1104      0712  24     78.00
WA1104      0712  25     83.00
WA1104      0712  26     80.00
WA1104      0712  27     67.00
WA1104      0712  28     74.00
WA1104      0712  29     71.00
WA1104      0712  30     69.00
WA1104      0712  31     72.00
WA1104      0812   1     71.00
WA1104      0812   2     70.00
WA1104      0812   3     85.00
WA1104      0812   4     92.00
WA1104      0812   5     89.00
WA1104      0812   6     89.00
WA1104      0812   7     76.00
WA1104      0812   8     69.00
WA1104      0812   9     75.00
WA1104      0812  10     74.00
WA1104      0812  11     85.00
WA1104      0812  12     92.00
WA1104      0812  13     88.00
WA1104      0812  14     83.00
WA1104      0812  15     88.00
WA1104      0812  16     91.00
WA1104      0812  17     95.00
WA1104      0812  18     72.00
WA1104      0812  19     71.00
WA1104      0812  20     76.00
WA1104      0812  21     71.00
WA1104      0812  22     70.00
WA1104      0812  23     65.00
WA1104      0812  24     73.00
WA1104      0812  25     82.00
WA1104      0812  26     68.00
WA1104      0812  27     68.00
WA1104      0812  28     70.00
WA1104      0812  29     64.00
WA1104      0812  30     75.00
WA1104      0812  31     70.00
WA1104      0912   1     69.00
WA1104      0912   2     70.00
WA1104      0912   3     74.00
WA1104      0912   4     80.00
WA1104      0912   5     82.00
WA1104      0912   6     81.00
WA1104      0912   7     85.00
WA1104      0912   8     85.00
WA1104      0912   9     58.00
WA1104      0912  10     59.00
WA1104      0912  11     68.00
WA1104      0912  12     74.00
WA1104      0912  13     81.00
WA1104      0912  14     81.00
WA1104      0912  15     77.00
WA1104      0912  16     79.00
WA1104      0912  17     84.00
WA1104      0912  18     85.00
WA1104      0912  19     77.00
WA1104      0912  20     72.00
WA1104      0912  21     55.00
WA1104      0912  22     64.00
WA1104      0912  23     65.00
WA1104      0912  24     65.00
WA1104      0912  25     65.00
WA1104      0912  26     70.00
WA1104      0912  27     79.00
WA1104      0912  28     74.00
WA1104      0912  29     68.00
WA1104      0912  30     69.00
WA1104      1012   1     79.00
WA1104      1012   2     64.00
WA1104      1012   3     62.00
WA1104      1012   4     64.00
WA1104      1012   5     64.00
WA1104      1012   6     67.00
WA1104      1012   7     73.00
WA1104      1012   8     65.00
WA1104      1012   9     69.00
WA1104      1012  10     66.00
WA1104      1012  11     70.00
WA1104      1012  12     50.00
WA1104      1012  13     53.00
WA1104      1012  14     55.00
WA1104      1012  15     57.00
WA1104      1012  16     56.00
WA1104      1012  17     57.00
WA1104      1012  18     65.00
WA1104      1012  19     49.00
WA1104      1012  20     45.00
WA1104      1012  21     44.00
WA1104      1012  22     39.00
WA1104      1012  23     42.00
WA1104      1012  24     43.00
WA1104      1012  25     49.00
WA1104      1012  26     44.00
WA1104      1012  27     47.00
WA1104      1012  28     53.00
WA1104      1012  29     57.00
WA1104      1012  30     54.00
WA1104      1012  31     53.00
WA1104      1112   1     49.00
WA1104      1112   2     53.00
WA1104      1112   3     52.00
WA1104      1112   4     55.00
WA1104      1112   5     60.00
WA1104      1112   6     62.00
WA1104      1112   7     48.00
WA1104      1112   8     47.00
WA1104      1112   9     44.00
WA1104      1112  10     37.00
WA1104      1112  11     39.00
WA1104      1112  12     44.00
WA1104      1112  13     48.00
WA1104      1112  14     53.00
WA1104      1112  15     49.00
WA1104      1112  16     46.00
WA1104      1112  17     44.00
WA1104      1112  18     41.00
WA1104      1112  19     49.00
WA1104      1112  20     47.00
WA1104      1112  21     40.00
WA1104      1112  22     42.00
WA1104      1112  23     44.00
WA1104      1112  24     46.00
WA1104      1112  25     46.00
WA1104      1112  26     44.00
WA1104      1112  27     40.00
WA1104      1112  28     39.00
WA1104      1112  29     42.00
WA1104      1112  30     46.00
WA1104      1212   1     44.00
WA1104      1212   2     42.00
WA1104      1212   3     43.00
WA1104      1212   4     48.00
WA1104      1212   5     41.00
WA1104      1212   6     37.00
WA1104      1212   7     39.00
WA1104      1212   8     37.00
WA1104      1212   9     38.00
WA1104      1212  10     43.00
WA1104      1212  11     39.00
WA1104      1212  12     36.00
WA1104      1212  13     37.00
WA1104      1212  14     35.00
WA1104      1212  15     34.00
WA1104      1212  16     36.00
WA1104      1212  17     37.00
WA1104      1212  18     35.00
WA1104      1212  19     35.00
WA1104      1212  20     35.00
WA1104      1212  21     37.00
WA1104      1212  22     36.00
WA1104      1212  23     36.00
WA1104      1212  24     36.00
WA1104      1212  25     35.00
WA1104      1212  26     36.00
WA1104      1212  27     36.00
WA1104      1212  28     39.00
WA1104      1212  29     36.00
WA1104      1212  30     38.00
WA1104      1212  31     32.00
WA1104      0113   1     33.00
WA1104      0113   2     32.00
WA1104      0113   3     32.00
WA1104      0113   4     38.00
WA1104      0113   5     32.00
WA1104      0113   6     38.00
WA1104      0113   7     37.00
WA1104      0113   8     41.00
WA1104      0113   9     39.00
WA1104      0113  10     35.00
WA1104      0113  11     36.00
WA1104      0113  12     34.00
WA1104      0113  13     36.00
WA1104      0113  14     29.00
WA1104      0113  15     41.00
WA1104      0113  16     44.00
WA1104      0113  17     43.00
WA1104      0113  18     46.00
WA1104      0113  19     47.00
WA1104      0113  20     55.00
WA1104      0113  21     51.00
WA1104      0113  22     40.00
WA1104      0113  23     34.00
WA1104      0113  24     44.00
WA1104      0113  25     44.00
WA1104      0113  26     38.00
WA1104      0113  27     36.00
WA1104      0113  28     35.00
WA1104      0113  29     37.00
WA1104      0113  30     41.00
WA1104      0113  31     44.00
WA1104      0213   1     51.00
WA1104      0213   2     54.00
WA1104      0213   3     39.00
WA1104      0213   4     49.00
WA1104      0213   5     43.00
WA1104      0213   6     41.00
WA1104      0213   7     42.00
WA1104      0213   8     43.00
WA1104      0213   9     39.00
WA1104      0213  10     46.00
WA1104      0213  11     38.00
WA1104      0213  12     41.00
WA1104      0213  13     46.00
WA1104      0213  14     45.00
WA1104      0213  15     57.00
WA1104      0213  16     40.00
WA1104      0213  17     38.00
WA1104      0213  18     39.00
WA1104      0213  19     51.00
WA1104      0213  20     38.00
WA1104      0213  21     36.00
WA1104      0213  22     35.00
WA1104      0213  23     36.00
WA1104      0213  24     39.00
WA1104      0213  25     38.00
WA1104      0213  26     40.00
WA1104      0213  27     44.00
WA1104      0213  28     45.00
WA1104      0313   1     43.00
WA1104      0313   2     47.00
WA1104      0313   3     46.00
WA1104      0313   4     50.00
WA1104      0313   5     40.00
WA1104      0313   6     36.00
WA1104      0313   7     47.00
WA1104      0313   8     55.00
WA1104      0313   9     54.00
WA1104      0313  10     43.00
WA1104      0313  11     47.00
WA1104      0313  12     50.00
WA1104      0313  13     53.00
WA1104      0313  14     56.00
WA1104      0313  15     52.00
WA1104      0313  16     42.00
WA1104      0313  17     41.00
WA1104      0313  18     44.00
WA1104      0313  19     44.00
WA1104      0313  20     42.00
WA1104      0313  21     42.00
WA1104      0313  22     39.00
WA1104      0313  23     45.00
WA1104      0313  24     48.00
WA1104      0313  25     56.00
WA1104      0313  26     51.00
WA1104      0313  27     58.00
WA1104      0313  28     57.00
WA1104      0313  29     64.00
WA1104      0313  30     70.00
WA1104      0313  31     71.00
WA1104      0413   1     54.00
WA1104      0413   2     54.00
WA1104      0413   3     61.00
WA1104      0413   4     50.00
WA1104      0413   5     47.00
WA1104      0413   6     46.00
WA1104      0413   7     42.00
WA1104      0413   8     46.00
WA1104      0413   9     51.00
WA1104      0413  10     49.00
WA1104      0413  11     51.00
WA1104      0413  12     47.00
WA1104      0413  13     36.00
WA1104      0413  14     46.00
WA1104      0413  15     48.00
WA1104      0413  16     49.00
WA1104      0413  17     55.00
WA1104      0413  18     44.00
WA1104      0413  19     48.00
WA1104      0413  20     45.00
WA1104      0413  21     51.00
WA1104      0413  22     60.00
WA1104      0413  23     63.00
WA1104      0413  24     69.00
WA1104      0413  25     71.00
WA1104      0413  26     73.00
WA1104      0413  27     64.00
WA1104      0413  28     57.00
WA1104      0413  29     49.00
WA1104      0413  30     50.00
WA1104      0513   1     65.00
WA1104      0513   2     74.00
WA1104      0513   3     76.00
WA1104      0513   4     75.00
WA1104      0513   5     78.00
WA1104      0513   6     83.00
WA1104      0513   7     72.00
WA1104      0513   8     65.00
WA1104      0513   9     76.00
WA1104      0513  10     83.00
WA1104      0513  11     80.00
WA1104      0513  12     65.00
WA1104      0513  13     56.00
WA1104      0513  14     60.00
WA1104      0513  15     53.00
WA1104      0513  16     65.00
WA1104      0513  17     55.00
WA1104      0513  18     51.00
WA1104      0513  19     56.00
WA1104      0513  20     70.00
WA1104      0513  21     52.00
WA1104      0513  22     41.00
WA1104      0513  23     46.00
WA1104      0513  24     50.00
WA1104      0513  25     58.00
WA1104      0513  26     59.00
WA1104      0513  27     54.00
WA1104      0513  28     53.00
WA1104      0513  29     52.00
WA1104      0513  30     55.00
WA1104      0513  31     64.00
WA1104      0613   1     70.00
WA1104      0613   2     65.00
WA1104      0613   3     71.00
WA1104      0613   4     80.00
WA1104      0613   5     80.00
WA1104      0613   6     80.00
WA1104      0613   7     71.00
WA1104      0613   8     75.00
WA1104      0613   9     69.00
WA1104      0613  10     67.00
WA1104      0613  11     58.00
WA1104      0613  12     61.00
WA1104      0613  13     56.00
WA1104      0613  14     65.00
WA1104      0613  15     79.00
WA1104      0613  16     70.00
WA1104      0613  17     73.00
WA1104      0613  18     67.00
WA1104      0613  19     59.00
WA1104      0613  20     55.00
WA1104      0613  21     62.00
WA1104      0613  22     73.00
WA1104      0613  23     64.00
WA1104      0613  24     60.00
WA1104      0613  25     60.00
WA1104      0613  26     65.00
WA1104      0613  27     71.00
WA1104      0613  28     87.00
WA1104      0613  29     83.00
WA1104      0613  30     94.00
WA1104      0713   1     89.00
WA1104      0713   2     86.00
WA1104      0713   3     79.00
WA1104      0713   4     72.00
WA1104      0713   5     69.00
WA1104      0713   6     74.00
WA1104      0713   7     72.00
WA1104      0713   8     76.00
WA1104      0713   9     85.00
WA1104      0713  10     78.00
WA1104      0713  11     72.00
WA1104      0713  12     67.00
WA1104      0713  13     77.00
WA1104      0713  14     83.00
WA1104      0713  15     83.00
WA1104      0713  16     82.00
WA1104      0713  17     74.00
WA1104      0713  18     81.00
WA1104      0713  19     80.00
WA1104      0713  20     75.00
WA1104      0713  21     77.00
WA1104      0713  22     76.00
WA1104      0713  23     84.00
WA1104      0713  24     84.00
WA1104      0713  25     86.00
WA1104      0713  26     87.00
WA1104      0713  27     74.00
WA1104      0713  28     65.00
WA1104      0713  29     73.00
WA1104      0713  30     76.00
WA1104      0713  31     72.00
WA1104      0813   1     59.00
WA1104      0813   2     59.00
WA1104      0813   3     78.00
WA1104      0813   4     86.00
WA1104      0813   5     85.00
WA1104      0813   6     84.00
WA1104      0813   7     83.00
WA1104      0813   8     75.00
WA1104      0813   9     78.00
WA1104      0813  10     73.00
WA1104      0813  11     71.00
WA1104      0813  12     75.00
WA1104      0813  13     80.00
WA1104      0813  14     74.00
WA1104      0813  15     71.00
WA1104      0813  16     81.00
WA1104      0813  17     75.00
WA1104      0813  18     79.00
WA1104      0813  19     78.00
WA1104      0813  20     78.00
WA1104      0813  21     87.00
WA1104      0813  22     78.00
WA1104      0813  23     67.00
WA1104      0813  24     70.00
WA1104      0813  25     65.00
WA1104      0813  26     70.00
WA1104      0813  27     78.00
WA1104      0813  28     76.00
WA1104      0813  29     68.00
WA1104      0813  30     71.00
WA1104      0813  31     85.00
WA1104      0913   1     76.00
WA1104      0913   2     75.00
WA1104      0913   3     70.00
WA1104      0913   4     66.00
WA1104      0913   5     61.00
WA1104      0913   6     57.00
WA1104      0913   7     74.00
WA1104      0913   8     78.00
WA1104      0913   9     77.00
WA1104      0913  10     85.00
WA1104      0913  11     90.00
WA1104      0913  12     83.00
WA1104      0913  13     74.00
WA1104      0913  14     86.00
WA1104      0913  15     60.00
WA1104      0913  16     60.00
WA1104      0913  17     59.00
WA1104      0913  18     63.00
WA1104      0913  19     73.00
WA1104      0913  20     68.00
WA1104      0913  21     60.00
WA1104      0913  22     51.00
WA1104      0913  23     51.00
WA1104      0913  24     52.00
WA1104      0913  25     54.00
WA1104      0913  26     58.00
WA1104      0913  27     48.00
WA1104      0913  28     54.00
WA1104      0913  29     51.00
WA1104      0913  30     47.00
WA1104      1013   1     46.00
WA1104      1013   2     50.00
WA1104      1013   3     53.00
WA1104      1013   4     62.00
WA1104      1013   5     69.00
WA1104      1013   6     70.00
WA1104      1013   7     51.00
WA1104      1013   8     47.00
WA1104      1013   9     56.00
WA1104      1013  10     54.00
WA1104      1013  11     51.00
WA1104      1013  12     48.00
WA1104      1013  13     59.00
WA1104      1013  14     62.00
WA1104      1013  15     60.00
WA1104      1013  16     63.00
WA1104      1013  17     66.00
WA1104      1013  18     65.00
WA1104      1013  19     64.00
WA1104      1013  20     71.00
WA1104      1013  21     72.00
WA1104      1013  22     72.00
WA1104      1013  23     72.00
WA1104      1013  24     69.00
WA1104      1013  25     64.00
WA1104      1013  26     64.00
WA1104      1013  27     48.00
WA1104      1013  28     54.00
WA1104      1013  29     52.00
WA1104      1013  30     51.00
WA1104      1013  31     47.00
WA1104      1113   1     59.00
WA1104      1113   2     47.00
WA1104      1113   3     45.00
WA1104      1113   4     39.00
WA1104      1113   5     45.00
WA1104      1113   6     51.00
WA1104      1113   7     46.00
WA1104      1113   8     45.00
WA1104      1113   9     46.00
WA1104      1113  10     58.00
WA1104      1113  11     53.00
WA1104      1113  12     49.00
WA1104      1113  13     53.00
WA1104      1113  14     45.00
WA1104      1113  15     40.00
WA1104      1113  16     41.00
WA1104      1113  17     43.00
WA1104      1113  18     46.00
WA1104      1113  19     47.00
WA1104      1113  20     40.00
WA1104      1113  21     42.00
WA1104      1113  22     45.00
WA1104      1113  23     46.00
WA1104      1113  24     51.00
WA1104      1113  25     50.00
WA1104      1113  26     50.00
WA1104      1113  27     47.00
WA1104      1113  28     51.00
WA1104      1113  29     43.00
WA1104      1113  30     47.00
WA1104      1213   1     48.00
WA1104      1213   2     43.00
WA1104      1213   3     37.00
WA1104      1213   4     32.00
WA1104      1213   5     27.00
WA1104      1213   6     24.00
WA1104      1213   7     25.00
WA1104      1213   8     26.00
WA1104      1213   9     26.00
WA1104      1213  10     33.00
WA1104      1213  11     40.00
WA1104      1213  12     37.00
WA1104      1213  13     41.00
WA1104      1213  14     45.00
WA1104      1213  15     42.00
WA1104      1213  16     46.00
WA1104      1213  17     46.00
WA1104      1213  18     39.00
WA1104      1213  19     36.00
WA1104      1213  20     34.00
WA1104      1213  21     38.00
WA1104      1213  22     41.00
WA1104      1213  23     42.00
WA1104      1213  24     41.00
WA1104      1213  25     41.00
WA1104      1213  26     46.00
WA1104      1213  27     47.00
WA1104      1213  28     43.00
WA1104      1213  29     42.00
WA1104      1213  30     43.00
WA1104      1213  31     40.00
WA1104      0114   1     47.00
WA1104      0114   2     51.00
WA1104      0114   3     39.00
WA1104      0114   4     41.00
WA1104      0114   5     46.00
WA1104      0114   6     44.00
WA1104      0114   7     43.00
WA1104      0114   8     43.00
WA1104      0114   9     39.00
WA1104      0114  10     42.00
WA1104      0114  11     45.00
WA1104      0114  12     40.00
WA1104      0114  13     43.00
WA1104      0114  14     44.00
WA1104      0114  15     46.00
WA1104      0114  16     51.00
WA1104      0114  17     53.00
WA1104      0114  18     56.00
WA1104      0114  19     52.00
WA1104      0114  20     44.00
WA1104      0114  21     46.00
WA1104      0114  22     48.00
WA1104      0114  23     44.00
WA1104      0114  24     49.00
WA1104      0114  25     55.00
WA1104      0114  26     53.00
WA1104      0114  27     36.00
WA1104      0114  28     40.00
WA1104      0114  29     43.00
WA1104      0114  30     39.00
WA1104      0114  31     37.00
WA1104      0214   1     38.00
WA1104      0214   2     36.00
WA1104      0214   3     38.00
WA1104      0214   4     30.00
WA1104      0214   5     23.00
WA1104      0214   6     17.00
WA1104      0214   7     31.00
WA1104      0214   8     25.00
WA1104      0214   9     36.00
WA1104      0214  10     36.00
WA1104      0214  11     44.00
WA1104      0214  12     44.00
WA1104      0214  13     45.00
WA1104      0214  14     43.00
WA1104      0214  15     44.00
WA1104      0214  16     39.00
WA1104      0214  17     39.00
WA1104      0214  18     38.00
WA1104      0214  19     36.00
WA1104      0214  20     36.00
WA1104      0214  21     41.00
WA1104      0214  22     40.00
WA1104      0214  23     47.00
WA1104      0214  24     40.00
WA1104      0214  25     42.00
WA1104      0214  26     47.00
WA1104      0214  27     38.00
WA1104      0214  28     53.00
WA1104      0314   1     36.00
WA1104      0314   2     40.00
WA1104      0314   3     47.00
WA1104      0314   4     45.00
WA1104      0314   5     48.00
WA1104      0314   6     44.00
WA1104      0314   7     53.00
WA1104      0314   8     47.00
WA1104      0314   9     52.00
WA1104      0314  10     46.00
WA1104      0314  11     54.00
WA1104      0314  12     62.00
WA1104      0314  13     57.00
WA1104      0314  14     51.00
WA1104      0314  15     57.00
WA1104      0314  16     47.00
WA1104      0314  17     44.00
WA1104      0314  18     52.00
WA1104      0314  19     41.00
WA1104      0314  20     45.00
WA1104      0314  21     52.00
WA1104      0314  22     56.00
WA1104      0314  23     57.00
WA1104      0314  24     65.00
WA1104      0314  25     46.00
WA1104      0314  26     44.00
WA1104      0314  27     42.00
WA1104      0314  28     44.00
WA1104      0314  29     42.00
WA1104      0314  30     44.00
WA1104      0314  31     53.00
WA1104      0414   1     42.00
WA1104      0414   2     52.00
WA1104      0414   3     50.00
WA1104      0414   4     49.00
WA1104      0414   5     45.00
WA1104      0414   6     53.00
WA1104      0414   7     69.00
WA1104      0414   8     65.00
WA1104      0414   9     56.00
WA1104      0414  10     61.00
WA1104      0414  11     63.00
WA1104      0414  12     59.00
WA1104      0414  13     64.00
WA1104      0414  14     65.00
WA1104      0414  15     53.00
WA1104      0414  16     46.00
WA1104      0414  17     48.00
WA1104      0414  18     54.00
WA1104      0414  19     50.00
WA1104      0414  20     57.00
WA1104      0414  21     63.00
WA1104      0414  22     47.00
WA1104      0414  23     44.00
WA1104      0414  24     47.00
WA1104      0414  25     50.00
WA1104      0414  26     50.00
WA1104      0414  27     43.00
WA1104      0414  28     56.00
WA1104      0414  29     68.00
WA1104      0414  30     75.00
WA1104      0514   1     82.00
WA1104      0514   2     70.00
WA1104      0514   3     48.00
WA1104      0514   4     50.00
WA1104      0514   5     54.00
WA1104      0514   6     54.00
WA1104      0514   7     61.00
WA1104      0514   8     50.00
WA1104      0514   9     46.00
WA1104      0514  10     53.00
WA1104      0514  11     62.00
WA1104      0514  12     70.00
WA1104      0514  13     78.00
WA1104      0514  14     84.00
WA1104      0514  15     81.00
WA1104      0514  16     64.00
WA1104      0514  17     63.00
WA1104      0514  18     57.00
WA1104      0514  19     63.00
WA1104      0514  20     71.00
WA1104      0514  21     68.00
WA1104      0514  22     78.00
WA1104      0514  23     62.00
WA1104      0514  24     63.00
WA1104      0514  25     62.00
WA1104      0514  26     59.00
WA1104      0514  27     61.00
WA1104      0514  28     52.00
WA1104      0514  29     60.00
WA1104      0514  30     76.00
WA1104      0514  31     71.00
WA1104      0614   1     67.00
WA1104      0614   2     74.00
WA1104      0614   3     62.00
WA1104      0614   4     68.00
WA1104      0614   5     71.00
WA1104      0614   6     74.00
WA1104      0614   7     72.00
WA1104      0614   8     74.00
WA1104      0614   9     70.00
WA1104      0614  10     68.00
WA1104      0614  11     74.00
WA1104      0614  12     60.00
WA1104      0614  13     52.00
WA1104      0614  14     55.00
WA1104      0614  15     56.00
WA1104      0614  16     53.00
WA1104      0614  17     50.00
WA1104      0614  18     60.00
WA1104      0614  19     71.00
WA1104      0614  20     64.00
WA1104      0614  21     69.00
WA1104      0614  22     74.00
WA1104      0614  23     75.00
WA1104      0614  24     69.00
WA1104      0614  25     74.00
WA1104      0614  26     60.00
WA1104      0614  27     60.00
WA1104      0614  28     61.00
WA1104      0614  29     59.00
WA1104      0614  30     79.00
WA1104      0714   1     89.00
WA1104      0714   2     76.00
WA1104      0714   3     67.00
WA1104      0714   4     73.00
WA1104      0714   5     77.00
WA1104      0714   6     82.00
WA1104      0714   7     86.00
WA1104      0714   8     85.00
WA1104      0714   9     80.00
WA1104      0714  10     78.00
WA1104      0714  11     82.00
WA1104      0714  12     90.00
WA1104      0714  13     75.00
WA1104      0714  14     79.00
WA1104      0714  15     88.00
WA1104      0714  16     85.00
WA1104      0714  17     74.00
WA1104      0714  18     72.00
WA1104      0714  19     76.00
WA1104      0714  20     67.00
WA1104      0714  21     73.00
WA1104      0714  22     65.00
WA1104      0714  23     58.00
WA1104      0714  24     56.00
WA1104      0714  25     71.00
WA1104      0714  26     78.00
WA1104      0714  27     82.00
WA1104      0714  28     86.00
WA1104      0714  29     84.00
WA1104      0714  30     82.00
WA1104      0714  31     86.00
WA1104      0814   1     86.00
WA1104      0814   2     78.00
WA1104      0814   3     85.00
WA1104      0814   4     85.00
WA1104      0814   5     76.00
WA1104      0814   6     77.00
WA1104      0814   7     75.00
WA1104      0814   8     73.00
WA1104      0814   9     80.00
WA1104      0814  10     92.00
WA1104      0814  11     93.00
WA1104      0814  12     78.00
WA1104      0814  13     69.00
WA1104      0814  14     70.00
WA1104      0814  15     67.00
WA1104      0814  16     77.00
WA1104      0814  17     80.00
WA1104      0814  18     86.00
WA1104      0814  19     76.00
WA1104      0814  20     68.00
WA1104      0814  21     70.00
WA1104      0814  22     72.00
WA1104      0814  23     78.00
WA1104      0814  24     75.00
WA1104      0814  25     81.00
WA1104      0814  26     84.00
WA1104      0814  27     83.00
WA1104      0814  28     75.00
WA1104      0814  29     68.00
WA1104      0814  30     62.00
WA1104      0814  31     61.00
WA1104      0914   1     70.00
WA1104      0914   2     64.00
WA1104      0914   3     64.00
WA1104      0914   4     75.00
WA1104      0914   5     79.00
WA1104      0914   6     83.00
WA1104      0914   7     81.00
WA1104      0914   8     70.00
WA1104      0914   9     65.00
WA1104      0914  10     73.00
WA1104      0914  11     66.00
WA1104      0914  12     74.00
WA1104      0914  13     77.00
WA1104      0914  14     80.00
WA1104      0914  15     85.00
WA1104      0914  16     70.00
WA1104      0914  17     72.00
WA1104      0914  18     57.00
WA1104      0914  19     72.00
WA1104      0914  20     82.00
WA1104      0914  21     84.00
WA1104      0914  22     68.00
WA1104      0914  23     61.00
WA1104      0914  24     56.00
WA1104      0914  25     63.00
WA1104      0914  26     60.00
WA1104      0914  27     67.00
WA1104      0914  28     71.00
WA1104      0914  29     58.00
WA1104      0914  30     57.00
WA1104      1014   1     57.00
WA1104      1014   2     66.00
WA1104      1014   3     75.00
WA1104      1014   4     76.00
WA1104      1014   5     77.00
WA1104      1014   6     78.00
WA1104      1014   7     74.00
WA1104      1014   8     66.00
WA1104      1014   9     71.00
WA1104      1014  10     67.00
WA1104      1014  11     58.00
WA1104      1014  12     57.00
WA1104      1014  13     68.00
WA1104      1014  14     53.00
WA1104      1014  15     49.00
WA1104      1014  16     62.00
WA1104      1014  17     51.00
WA1104      1014  18     61.00
WA1104      1014  19     68.00
WA1104      1014  20     53.00
WA1104      1014  21     51.00
WA1104      1014  22     52.00
WA1104      1014  23     50.00
WA1104      1014  24     49.00
WA1104      1014  25     56.00
WA1104      1014  26     50.00
WA1104      1014  27     53.00
WA1104      1014  28     49.00
WA1104      1014  29     53.00
WA1104      1014  30     53.00
WA1104      1014  31     50.00
WA1104      1114   1     48.00
WA1104      1114   2     46.00
WA1104      1114   3     49.00
WA1104      1114   4     51.00
WA1104      1114   5     54.00
WA1104      1114   6     52.00
WA1104      1114   7     53.00
WA1104      1114   8     61.00
WA1104      1114   9     45.00
WA1104      1114  10     50.00
WA1104      1114  11     40.00
WA1104      1114  12     35.00
WA1104      1114  13     32.00
WA1104      1114  14     40.00
WA1104      1114  15     39.00
WA1104      1114  16     44.00
WA1104      1114  17     45.00
WA1104      1114  18     44.00
WA1104      1114  19     43.00
