$ Get data for 984:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:38:45 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA984           Spruce Springs
WA984       1203  21     34.00
WA984       1203  22     41.00
WA984       1203  23     42.00
WA984       1203  24     35.00
WA984       1203  25     30.00
WA984       1203  26     23.00
WA984       1203  27     22.00
WA984       1203  28     31.00
WA984       1203  29     22.00
WA984       1203  30     21.00
WA984       1203  31     26.00
WA984       0104   1     28.00
WA984       0104   2     24.00
WA984       0104   3     22.00
WA984       0104   4     13.00
WA984       0104   5     23.00
WA984       0104   6     22.00
WA984       0104   7     30.00
WA984       0104   8     36.00
WA984       0104   9     43.00
WA984       0104  10     42.00
WA984       0104  11     45.00
WA984       0104  12     47.00
WA984       0104  13     45.00
WA984       0104  14     47.00
WA984       0104  15     39.00
WA984       0104  16     46.00
WA984       0104  17     42.00
WA984       0104  18     36.00
WA984       0104  19     38.00
WA984       0104  20     40.00
WA984       0104  21     41.00
WA984       0104  22     40.00
WA984       0104  23     29.00
WA984       0104  24     30.00
WA984       0104  25     23.00
WA984       0104  26     27.00
WA984       0104  27     31.00
WA984       0104  28     33.00
WA984       0104  29     38.00
WA984       0104  30     36.00
WA984       0104  31     27.00
WA984       0204   1     29.00
WA984       0204   2     30.00
WA984       0204   3     31.00
WA984       0204   4     32.00
WA984       0204   5     39.00
WA984       0204   6     39.00
WA984       0204   7     30.00
WA984       0204   8     36.00
WA984       0204   9     35.00
WA984       0204  10     45.00
WA984       0204  11     36.00
WA984       0204  12     50.00
WA984       0204  13     50.00
WA984       0204  14     38.00
WA984       0204  15     39.00
WA984       0204  16     33.00
WA984       0204  17     36.00
WA984       0204  18     38.00
WA984       0204  19     44.00
WA984       0204  20     44.00
WA984       0204  21     44.00
WA984       0204  22     43.00
WA984       0204  23     48.00
WA984       0204  24     34.00
WA984       0204  25     33.00
WA984       0204  26     42.00
WA984       0204  27     42.00
WA984       0204  28     41.00
WA984       0204  29     34.00
WA984       0304   1     35.00
WA984       0304   2     39.00
WA984       0304   3     26.00
WA984       0304   4     32.00
WA984       0304   5     32.00
WA984       0304   6     34.00
WA984       0304   7     47.00
WA984       0304   8     62.00
WA984       0304   9     53.00
WA984       0304  10     49.00
WA984       0304  11     56.00
WA984       0304  12     52.00
WA984       0304  13     49.00
WA984       0304  14     48.00
WA984       0304  15     49.00
WA984       0304  16     51.00
WA984       0304  17     50.00
WA984       0304  18     52.00
WA984       0304  19     40.00
WA984       0304  20     55.00
WA984       0304  21     65.00
WA984       0304  22     60.00
WA984       0304  23     55.00
WA984       0304  24     45.00
WA984       0304  25     43.00
WA984       0304  26     41.00
WA984       0304  27     38.00
WA984       0304  28     51.00
WA984       0304  29     59.00
WA984       0304  30     60.00
WA984       0304  31     38.00
WA984       0404   1     39.00
WA984       0404   2     47.00
WA984       0404   3     56.00
WA984       0404   4     59.00
WA984       0404   5     54.00
WA984       0404   6     55.00
WA984       0404   7     54.00
WA984       0404   8     52.00
WA984       0404   9     50.00
WA984       0404  10     53.00
WA984       0404  11     62.00
WA984       0404  12     65.00
WA984       0404  13     56.00
WA984       0404  14     45.00
WA984       0404  15     33.00
WA984       0404  16     45.00
WA984       0404  17     47.00
WA984       0404  18     43.00
WA984       0404  19     46.00
WA984       0404  20     42.00
WA984       0404  21     43.00
WA984       0404  22     53.00
WA984       0404  23     54.00
WA984       0404  24     50.00
WA984       0404  25     59.00
WA984       0404  26     67.00
WA984       0404  27     60.00
WA984       0404  28     43.00
WA984       0404  29     51.00
WA984       0404  30     61.00
WA984       0504   1     67.00
WA984       0504   2     66.00
WA984       0504   3     62.00
WA984       0504   4     59.00
WA984       0504   5     56.00
WA984       0504   6     59.00
WA984       0504   7     62.00
WA984       0504   8     52.00
WA984       0504   9     55.00
WA984       0504  10     40.00
WA984       0504  11     37.00
WA984       0504  12     45.00
WA984       0504  13     47.00
WA984       0504  14     52.00
WA984       0504  15     52.00
WA984       0504  16     42.00
WA984       0504  17     54.00
WA984       0504  18     47.00
WA984       0504  19     53.00
WA984       0504  20     54.00
WA984       0504  21     56.00
WA984       0504  22     45.00
WA984       0504  23     43.00
WA984       0504  24     52.00
WA984       0504  25     55.00
WA984       0504  26     49.00
WA984       0504  27     50.00
WA984       0504  28     40.00
WA984       0504  29     46.00
WA984       0504  30     46.00
WA984       0504  31     55.00
WA984       0604   1     58.00
WA984       0604   2     61.00
WA984       0604   3     72.00
WA984       0604   4     69.00
WA984       0604   5     61.00
WA984       0604   6     53.00
WA984       0604   7     47.00
WA984       0604   8     50.00
WA984       0604   9     46.00
WA984       0604  10     42.00
WA984       0604  11     53.00
WA984       0604  12     57.00
WA984       0604  13     56.00
WA984       0604  14     55.00
WA984       0604  15     55.00
WA984       0604  16     62.00
WA984       0604  17     65.00
WA984       0604  18     63.00
WA984       0604  19     63.00
WA984       0604  20     67.00
WA984       0604  21     72.00
WA984       0604  22     74.00
WA984       0604  23     78.00
WA984       0604  24     79.00
WA984       0604  25     76.00
WA984       0604  26     70.00
WA984       0604  27     67.00
WA984       0604  28     68.00
WA984       0604  29     71.00
WA984       0604  30     71.00
WA984       0704   1     69.00
WA984       0704   2     70.00
WA984       0704   3     67.00
WA984       0704   4     65.00
WA984       0704   5     69.00
WA984       0704   6     71.00
WA984       0704   7     55.00
WA984       0704   8     62.00
WA984       0704   9     69.00
WA984       0704  10     62.00
WA984       0704  11     64.00
WA984       0704  12     74.00
WA984       0704  13     80.00
WA984       0704  14     83.00
WA984       0704  15     83.00
WA984       0704  16     83.00
WA984       0704  17     82.00
WA984       0704  18     73.00
WA984       0704  19     70.00
WA984       0704  20     69.00
WA984       0704  21     69.00
WA984       0704  22     74.00
WA984       0704  23     79.00
WA984       0704  24     83.00
WA984       0704  25     83.00
WA984       0704  26     78.00
WA984       0704  27     75.00
WA984       0704  28     78.00
WA984       0704  29     78.00
WA984       0704  30     79.00
WA984       0704  31     82.00
WA984       0804   1     84.00
WA984       0804   2     83.00
WA984       0804   3     67.00
WA984       0804   4     72.00
WA984       0804   5     64.00
WA984       0804   6     65.00
WA984       0804   7     61.00
WA984       0804   8     69.00
WA984       0804   9     81.00
WA984       0804  10     80.00
WA984       0804  11     81.00
WA984       0804  12     83.00
WA984       0804  13     86.00
WA984       0804  14     87.00
WA984       0804  15     82.00
WA984       0804  16     82.00
WA984       0804  17     72.00
WA984       0804  18     74.00
WA984       0804  19     74.00
WA984       0804  20     76.00
WA984       0804  21     76.00
WA984       0804  22     54.00
WA984       0804  23     55.00
WA984       0804  24     48.00
WA984       0804  25     48.00
WA984       0804  26     55.00
WA984       0804  27     61.00
WA984       0804  28     65.00
WA984       0804  29     74.00
WA984       0804  30     77.00
WA984       0804  31     81.00
WA984       0904   1     68.00
WA984       0904   2     52.00
WA984       0904   3     53.00
WA984       0904   4     65.00
WA984       0904   5     61.00
WA984       0904   6     67.00
WA984       0904   7     69.00
WA984       0904   8     69.00
WA984       0904   9     56.00
WA984       0904  10     67.00
WA984       0904  11     60.00
WA984       0904  12     48.00
WA984       0904  13     47.00
WA984       0904  14     50.00
WA984       0904  15     50.00
WA984       0904  16     54.00
WA984       0904  17     48.00
WA984       0904  18     49.00
WA984       0904  19     50.00
WA984       0904  20     47.00
WA984       0904  21     53.00
WA984       0904  22     64.00
WA984       0904  23     63.00
WA984       0904  24     68.00
WA984       0904  25     72.00
WA984       0904  26     71.00
WA984       0904  27     74.00
WA984       0904  28     72.00
WA984       0904  29     71.00
WA984       0904  30     63.00
WA984       1004   1     61.00
WA984       1004   2     65.00
WA984       1004   3     66.00
WA984       1004   4     67.00
WA984       1004   5     68.00
WA984       1004   6     60.00
WA984       1004   7     57.00
WA984       1004   8     66.00
WA984       1004   9     44.00
WA984       1004  10     50.00
WA984       1004  11     59.00
WA984       1004  12     58.00
WA984       1004  13     62.00
WA984       1004  14     68.00
WA984       1004  15     59.00
WA984       1004  16     49.00
WA984       1004  17     48.00
WA984       1004  18     40.00
WA984       1004  19     40.00
WA984       1004  20     40.00
WA984       1004  21     36.00
WA984       1004  22     36.00
WA984       1004  23     37.00
WA984       1004  24     39.00
WA984       1004  25     39.00
WA984       1004  26     47.00
WA984       1004  27     55.00
WA984       1004  28     50.00
WA984       1004  29     37.00
WA984       1004  30     35.00
WA984       1004  31     31.00
WA984       1104   1     35.00
WA984       1104   2     41.00
WA984       1104   3     39.00
WA984       1104   4     47.00
WA984       1104   5     53.00
WA984       1104   6     55.00
WA984       1104   7     54.00
WA984       1104   8     68.00
WA984       1104   9     58.00
WA984       1104  10     50.00
WA984       1104  11     55.00
WA984       1104  12     56.00
WA984       1104  13     42.00
WA984       1104  14     43.00
WA984       1104  15     46.00
WA984       1104  16     38.00
WA984       1104  17     44.00
WA984       1104  18     38.00
WA984       1104  19     33.00
WA984       1104  20     35.00
WA984       1104  21     42.00
WA984       1104  22     35.00
WA984       1104  23     35.00
WA984       1104  24     39.00
WA984       1104  25     36.00
WA984       1104  26     36.00
WA984       1104  27     26.00
WA984       1104  28     31.00
WA984       1104  29     31.00
WA984       1104  30     27.00
WA984       1204   1     32.00
WA984       1204   2     40.00
WA984       1204   3     37.00
WA984       1204   4     31.00
WA984       1204   5     26.00
WA984       1204   6     27.00
WA984       1204   7     31.00
WA984       1204   8     33.00
WA984       1204   9     40.00
WA984       1204  10     42.00
WA984       1204  11     40.00
WA984       1204  12     43.00
WA984       1204  13     46.00
WA984       1204  14     39.00
WA984       1204  15     47.00
WA984       1204  16     42.00
WA984       1204  17     48.00
WA984       1204  18     54.00
WA984       1204  19     45.00
WA984       1204  20     31.00
WA984       1204  21     32.00
WA984       1204  22     29.00
WA984       1204  23     31.00
WA984       1204  24     49.00
WA984       1204  25     36.00
WA984       1204  26     44.00
WA984       1204  27     49.00
WA984       1204  28     45.00
WA984       1204  29     39.00
WA984       1204  30     37.00
WA984       1204  31     30.00
WA984       0105   1     31.00
WA984       0105   2     31.00
WA984       0105   3     39.00
WA984       0105   4     31.00
WA984       0105   5     26.00
WA984       0105   6     24.00
WA984       0105   7     25.00
WA984       0105   8     27.00
WA984       0105   9     31.00
WA984       0105  10     36.00
WA984       0105  11     33.00
WA984       0105  12     26.00
WA984       0105  13     24.00
WA984       0105  14     19.00
WA984       0105  15     35.00
WA984       0105  16     35.00
WA984       0105  17     38.00
WA984       0105  18     45.00
WA984       0105  19     51.00
WA984       0105  20     48.00
WA984       0105  21     50.00
WA984       0105  22     50.00
WA984       0105  23     54.00
WA984       0105  24     50.00
WA984       0105  25     54.00
WA984       0105  26     49.00
WA984       0105  27     44.00
WA984       0105  28     43.00
WA984       0105  29     41.00
WA984       0105  30     47.00
WA984       0105  31     39.00
WA984       0205   1     47.00
WA984       0205   2     55.00
WA984       0205   3     56.00
WA984       0205   4     42.00
WA984       0205   5     30.00
WA984       0205   6     27.00
WA984       0205   7     40.00
WA984       0205   8     38.00
WA984       0205   9     42.00
WA984       0205  10     48.00
WA984       0205  11     52.00
WA984       0205  12     46.00
WA984       0205  13     33.00
WA984       0205  14     29.00
WA984       0205  15     33.00
WA984       0205  16     42.00
WA984       0205  17     46.00
WA984       0205  18     45.00
WA984       0205  19     36.00
WA984       0205  20     34.00
WA984       0205  21     44.00
WA984       0205  22     46.00
WA984       0205  23     52.00
WA984       0205  24     55.00
WA984       0205  25     54.00
WA984       0205  26     52.00
WA984       0205  27     55.00
WA984       0205  28     40.00
WA984       0305   1     43.00
WA984       0305   2     48.00
WA984       0305   3     45.00
WA984       0305   4     51.00
WA984       0305   5     53.00
WA984       0305   6     55.00
WA984       0305   7     55.00
WA984       0305   8     59.00
WA984       0305   9     56.00
WA984       0305  10     58.00
WA984       0305  11     61.00
WA984       0305  12     43.00
WA984       0305  13     45.00
WA984       0305  14     47.00
WA984       0305  15     49.00
WA984       0305  16     41.00
WA984       0305  17     39.00
WA984       0305  18     34.00
WA984       0305  19     46.00
WA984       0305  20     45.00
WA984       0305  21     38.00
WA984       0305  22     35.00
WA984       0305  23     35.00
WA984       0305  24     36.00
WA984       0305  25     36.00
WA984       0305  26     33.00
WA984       0305  27     38.00
WA984       0305  28     36.00
WA984       0305  29     33.00
WA984       0305  30     36.00
WA984       0305  31     38.00
WA984       0405   1     39.00
WA984       0405   2     41.00
WA984       0405   3     41.00
WA984       0405   4     37.00
WA984       0405   5     43.00
WA984       0405   6     55.00
WA984       0405   7     56.00
WA984       0405   8     41.00
WA984       0405   9     40.00
WA984       0405  10     47.00
WA984       0405  11     43.00
WA984       0405  12     42.00
WA984       0405  13     36.00
WA984       0405  14     38.00
WA984       0405  15     47.00
WA984       0405  16     54.00
WA984       0405  17     43.00
WA984       0405  18     42.00
WA984       0405  19     42.00
WA984       0405  20     47.00
WA984       0405  21     49.00
WA984       0405  22     55.00
WA984       0405  23     55.00
WA984       0405  24     55.00
WA984       0405  25     59.00
WA984       0405  26     63.00
WA984       0405  27     51.00
WA984       0405  28     49.00
WA984       0405  29     46.00
WA984       0405  30     47.00
WA984       0505   1     56.00
WA984       0505   2     53.00
WA984       0505   3     58.00
WA984       0505   4     53.00
WA984       0505   5     52.00
WA984       0505   6     47.00
WA984       0505   7     47.00
WA984       0505   8     52.00
WA984       0505   9     46.00
WA984       0505  10     40.00
WA984       0505  11     52.00
WA984       0505  12     60.00
WA984       0505  13     61.00
WA984       0505  14     58.00
WA984       0505  15     51.00
WA984       0505  16     41.00
WA984       0505  17     47.00
WA984       0505  18     49.00
WA984       0505  19     53.00
WA984       0505  20     43.00
WA984       0505  21     49.00
WA984       0505  22     49.00
WA984       0505  23     47.00
WA984       0505  24     51.00
WA984       0505  25     58.00
WA984       0505  26     64.00
WA984       0505  27     71.00
WA984       0505  28     73.00
WA984       0505  29     70.00
WA984       0505  30     67.00
WA984       0505  31     52.00
WA984       0605   1     52.00
WA984       0605   2     45.00
WA984       0605   3     54.00
WA984       0605   4     58.00
WA984       0605   5     47.00
WA984       0605   6     41.00
WA984       0605   7     48.00
WA984       0605   8     52.00
WA984       0605   9     58.00
WA984       0605  10     60.00
WA984       0605  11     56.00
WA984       0605  12     50.00
WA984       0605  13     57.00
WA984       0605  14     56.00
WA984       0605  15     58.00
WA984       0605  16     68.00
WA984       0605  17     49.00
WA984       0605  18     55.00
WA984       0605  19     60.00
WA984       0605  20     72.00
WA984       0605  21     79.00
WA984       0605  22     64.00
WA984       0605  23     64.00
WA984       0605  24     66.00
WA984       0605  25     64.00
WA984       0605  26     65.00
WA984       0605  27     50.00
WA984       0605  28     51.00
WA984       0605  29     63.00
WA984       0605  30     71.00
WA984       0705   1     68.00
WA984       0705   2     60.00
WA984       0705   3     65.00
WA984       0705   4     70.00
WA984       0705   5     77.00
WA984       0705   6     68.00
WA984       0705   7     69.00
WA984       0705   8     73.00
WA984       0705   9     54.00
WA984       0705  10     55.00
WA984       0705  11     72.00
WA984       0705  12     75.00
WA984       0705  13     68.00
WA984       0705  14     75.00
WA984       0705  15     84.00
WA984       0705  16     63.00
WA984       0705  17     72.00
WA984       0705  18     81.00
WA984       0705  19     79.00
WA984       0705  20     79.00
WA984       0705  21     88.00
WA984       0705  22     76.00
WA984       0705  23     75.00
WA984       0705  24     73.00
WA984       0705  25     70.00
WA984       0705  26     74.00
WA984       0705  27     83.00
WA984       0705  28     84.00
WA984       0705  29     81.00
WA984       0705  30     83.00
WA984       0705  31     85.00
WA984       0805   1     77.00
WA984       0805   2     67.00
WA984       0805   3     74.00
WA984       0805   4     84.00
WA984       0805   5     85.00
WA984       0805   6     87.00
WA984       0805   7     80.00
WA984       0805   8     80.00
WA984       0805   9     79.00
WA984       0805  10     78.00
WA984       0805  11     71.00
WA984       0805  12     70.00
WA984       0805  13     65.00
WA984       0805  14     73.00
WA984       0805  15     78.00
WA984       0805  16     80.00
WA984       0805  17     60.00
WA984       0805  18     66.00
WA984       0805  19     73.00
WA984       0805  20     82.00
WA984       0805  21     88.00
WA984       0805  22     77.00
WA984       0805  23     64.00
WA984       0805  24     63.00
WA984       0805  25     72.00
WA984       0805  26     79.00
WA984       0805  27     78.00
WA984       0805  28     81.00
WA984       0805  29     60.00
WA984       0805  30     61.00
WA984       0805  31     69.00
WA984       0905   1     72.00
WA984       0905   2     77.00
WA984       0905   3     69.00
WA984       0905   4     66.00
WA984       0905   5     62.00
WA984       0905   6     70.00
WA984       0905   7     74.00
WA984       0905   8     78.00
WA984       0905   9     56.00
WA984       0905  10     48.00
WA984       0905  11     53.00
WA984       0905  12     49.00
WA984       0905  13     62.00
WA984       0905  14     67.00
WA984       0905  15     67.00
WA984       0905  16     56.00
WA984       0905  17     50.00
WA984       0905  18     63.00
WA984       0905  19     70.00
WA984       0905  20     67.00
WA984       0905  21     59.00
WA984       0905  22     61.00
WA984       0905  23     50.00
WA984       0905  24     54.00
WA984       0905  25     63.00
WA984       0905  26     65.00
WA984       0905  27     60.00
WA984       0905  28     67.00
WA984       0905  29     65.00
WA984       0905  30     54.00
WA984       1005   1     45.00
WA984       1005   2     45.00
WA984       1005   3     38.00
WA984       1005   4     41.00
WA984       1005   5     51.00
WA984       1005   6     55.00
WA984       1005   7     45.00
WA984       1005   8     46.00
WA984       1005   9     45.00
WA984       1005  10     60.00
WA984       1005  11     50.00
WA984       1005  12     56.00
WA984       1005  13     52.00
WA984       1005  14     64.00
WA984       1005  15     60.00
WA984       1005  16     53.00
WA984       1005  17     64.00
WA984       1005  18     64.00
WA984       1005  19     56.00
WA984       1005  20     50.00
WA984       1005  21     59.00
WA984       1005  22     66.00
WA984       1005  23     65.00
WA984       1005  24     65.00
WA984       1005  25     67.00
WA984       1005  26     45.00
WA984       1005  27     44.00
WA984       1005  28     37.00
WA984       1005  29     40.00
WA984       1005  30     45.00
WA984       1005  31     42.00
WA984       1105   1     47.00
WA984       1105   2     35.00
WA984       1105   3     35.00
WA984       1105   4     33.00
WA984       1105   5     34.00
WA984       1105   6     34.00
WA984       1105   7     37.00
WA984       1105   8     40.00
WA984       1105   9     44.00
WA984       1105  10     50.00
WA984       1105  11     39.00
WA984       1105  12     32.00
WA984       1105  13     38.00
WA984       1105  14     32.00
WA984       1105  15     36.00
WA984       1105  16     47.00
WA984       1105  17     51.00
WA984       1105  18     49.00
WA984       1105  19     54.00
WA984       1105  20     56.00
WA984       1105  21     58.00
WA984       1105  22     60.00
WA984       1105  23     55.00
WA984       1105  24     52.00
WA984       1105  25     41.00
WA984       1105  26     29.00
WA984       1105  27     35.00
WA984       1105  28     27.00
WA984       1105  29     33.00
WA984       1105  30     24.00
WA984       1205   1     29.00
WA984       1205   2     26.00
WA984       1205   3     24.00
WA984       1205   4     30.00
WA984       1205   5     28.00
WA984       1205   6     25.00
WA984       1205   7     27.00
WA984       1205   8     31.00
WA984       1205   9     44.00
WA984       1205  10     50.00
WA984       1205  11     58.00
WA984       1205  12     47.00
WA984       1205  13     33.00
WA984       1205  14     37.00
WA984       1205  15     38.00
WA984       1205  16     31.00
WA984       1205  17     24.00
WA984       1205  18     33.00
WA984       1205  19     37.00
WA984       1205  20     42.00
WA984       1205  21     39.00
WA984       1205  22     37.00
WA984       1205  23     39.00
WA984       1205  24     47.00
WA984       1205  25     45.00
WA984       1205  26     37.00
WA984       1205  27     32.00
WA984       1205  28     38.00
WA984       1205  29     33.00
WA984       1205  30     33.00
WA984       1205  31     38.00
WA984       0106   1     33.00
WA984       0106   2     36.00
WA984       0106   3     35.00
WA984       0106   4     35.00
WA984       0106   5     42.00
WA984       0106   6     42.00
WA984       0106   7     38.00
WA984       0106   8     33.00
WA984       0106   9     30.00
WA984       0106  10     35.00
WA984       0106  11     34.00
WA984       0106  12     31.00
WA984       0106  13     37.00
WA984       0106  14     35.00
WA984       0106  15     27.00
WA984       0106  16     28.00
WA984       0106  17     31.00
WA984       0106  18     33.00
WA984       0106  19     30.00
WA984       0106  20     28.00
WA984       0106  21     29.00
WA984       0106  22     37.00
WA984       0106  23     46.00
WA984       0106  24     48.00
WA984       0106  25     43.00
WA984       0106  26     29.00
WA984       0106  27     29.00
WA984       0106  28     31.00
WA984       0106  29     31.00
WA984       0106  30     34.00
WA984       0106  31     29.00
WA984       0206   1     35.00
WA984       0206   2     35.00
WA984       0206   3     38.00
WA984       0206   4     36.00
WA984       0206   5     35.00
WA984       0206   6     39.00
WA984       0206   7     51.00
WA984       0206   8     46.00
WA984       0206   9     40.00
WA984       0206  10     38.00
WA984       0206  11     47.00
WA984       0206  12     44.00
WA984       0206  13     35.00
WA984       0206  14     30.00
WA984       0206  15     29.00
WA984       0206  16     25.00
WA984       0206  17     18.00
WA984       0206  18     25.00
WA984       0206  19     31.00
WA984       0206  20     32.00
WA984       0206  21     32.00
WA984       0206  22     37.00
WA984       0206  23     33.00
WA984       0206  24     36.00
WA984       0206  25     42.00
WA984       0206  26     44.00
WA984       0206  27     39.00
WA984       0206  28     39.00
WA984       0306   1     41.00
WA984       0306   2     35.00
WA984       0306   3     45.00
WA984       0306   4     38.00
WA984       0306   5     39.00
WA984       0306   6     36.00
WA984       0306   7     38.00
WA984       0306   8     29.00
WA984       0306   9     29.00
WA984       0306  10     31.00
WA984       0306  11     41.00
WA984       0306  12     35.00
WA984       0306  13     35.00
WA984       0306  14     33.00
WA984       0306  15     36.00
WA984       0306  16     37.00
WA984       0306  17     37.00
WA984       0306  18     34.00
WA984       0306  19     36.00
WA984       0306  20     45.00
WA984       0306  21     46.00
WA984       0306  22     42.00
WA984       0306  23     45.00
WA984       0306  24     50.00
WA984       0306  25     36.00
WA984       0306  26     35.00
WA984       0306  27     44.00
WA984       0306  28     47.00
WA984       0306  29     45.00
WA984       0306  30     44.00
WA984       0306  31     50.00
WA984       0406   1     36.00
WA984       0406   2     41.00
WA984       0406   3     47.00
WA984       0406   4     41.00
WA984       0406   5     39.00
WA984       0406   6     48.00
WA984       0406   7     51.00
WA984       0406   8     44.00
WA984       0406   9     47.00
WA984       0406  10     44.00
WA984       0406  11     47.00
WA984       0406  12     47.00
WA984       0406  13     44.00
WA984       0406  14     47.00
WA984       0406  15     34.00
WA984       0406  16     39.00
WA984       0406  17     43.00
WA984       0406  18     44.00
WA984       0406  19     54.00
WA984       0406  20     59.00
WA984       0406  21     52.00
WA984       0406  22     49.00
WA984       0406  23     49.00
WA984       0406  24     46.00
WA984       0406  25     52.00
WA984       0406  26     57.00
WA984       0406  27     57.00
WA984       0406  28     64.00
WA984       0406  29     67.00
WA984       0406  30     50.00
WA984       0506   1     46.00
WA984       0506   2     43.00
WA984       0506   3     48.00
WA984       0506   4     54.00
WA984       0506   5     62.00
WA984       0506   6     54.00
WA984       0506   7     39.00
WA984       0506   8     39.00
WA984       0506   9     50.00
WA984       0506  10     59.00
WA984       0506  11     56.00
WA984       0506  12     52.00
WA984       0506  13     62.00
WA984       0506  14     69.00
WA984       0506  15     75.00
WA984       0506  16     76.00
WA984       0506  17     77.00
WA984       0506  18     76.00
WA984       0506  19     72.00
WA984       0506  20     56.00
WA984       0506  21     62.00
WA984       0506  22     56.00
WA984       0506  23     56.00
WA984       0506  24     57.00
WA984       0506  25     45.00
WA984       0506  26     45.00
WA984       0506  27     46.00
WA984       0506  28     49.00
WA984       0506  29     53.00
WA984       0506  30     60.00
WA984       0506  31     65.00
WA984       0606   1     69.00
WA984       0606   2     66.00
WA984       0606   3     56.00
WA984       0606   4     54.00
WA984       0606   5     65.00
WA984       0606   6     64.00
WA984       0606   7     65.00
WA984       0606   8     60.00
WA984       0606   9     51.00
WA984       0606  10     52.00
WA984       0606  11     58.00
WA984       0606  12     63.00
WA984       0606  13     50.00
WA984       0606  14     47.00
WA984       0606  15     48.00
WA984       0606  16     59.00
WA984       0606  17     58.00
WA984       0606  18     62.00
WA984       0606  19     58.00
WA984       0606  20     58.00
WA984       0606  21     60.00
WA984       0606  22     66.00
WA984       0606  23     68.00
WA984       0606  24     71.00
WA984       0606  25     77.00
WA984       0606  26     79.00
WA984       0606  27     81.00
WA984       0606  28     77.00
WA984       0606  29     64.00
WA984       0606  30     77.00
WA984       0706   1     74.00
WA984       0706   2     76.00
WA984       0706   3     76.00
WA984       0706   4     80.00
WA984       0706   5     76.00
WA984       0706   6     69.00
WA984       0706   7     68.00
WA984       0706   8     76.00
WA984       0706   9     80.00
WA984       0706  10     71.00
WA984       0706  11     77.00
WA984       0706  12     67.00
WA984       0706  13     71.00
WA984       0706  14     79.00
WA984       0706  15     77.00
WA984       0706  16     78.00
WA984       0706  17     78.00
WA984       0706  18     71.00
WA984       0706  19     78.00
WA984       0706  20     79.00
WA984       0706  21     87.00
WA984       0706  22     88.00
WA984       0706  23     90.00
WA984       0706  24     87.00
WA984       0706  25     83.00
WA984       0706  26     82.00
WA984       0706  27     86.00
WA984       0706  28     82.00
WA984       0706  29     76.00
WA984       0706  30     59.00
WA984       0706  31     64.00
WA984       0806   1     65.00
WA984       0806   2     70.00
WA984       0806   3     73.00
WA984       0806   4     76.00
WA984       0806   5     74.00
WA984       0806   6     80.00
WA984       0806   7     83.00
WA984       0806   8     78.00
WA984       0806   9     70.00
WA984       0806  10     74.00
WA984       0806  11     64.00
WA984       0806  12     65.00
WA984       0806  13     69.00
WA984       0806  14     78.00
WA984       0806  15     72.00
WA984       0806  16     66.00
WA984       0806  17     66.00
WA984       0806  18     75.00
WA984       0806  19     80.00
WA984       0806  20     82.00
WA984       0806  21     82.00
WA984       0806  22     78.00
WA984       0806  23     71.00
WA984       0806  24     63.00
WA984       0806  25     66.00
WA984       0806  26     72.00
WA984       0806  27     78.00
WA984       0806  28     84.00
WA984       0806  29     73.00
WA984       0806  30     51.00
WA984       0806  31     59.00
WA984       0906   1     70.00
WA984       0906   2     80.00
WA984       0906   3     83.00
WA984       0906   4     84.00
WA984       0906   5     82.00
WA984       0906   6     80.00
WA984       0906   7     75.00
WA984       0906   8     74.00
WA984       0906   9     66.00
WA984       0906  10     66.00
WA984       0906  11     74.00
WA984       0906  12     73.00
WA984       0906  13     64.00
WA984       0906  14     44.00
WA984       0906  15     46.00
WA984       0906  16     47.00
WA984       0906  17     57.00
WA984       0906  18     61.00
WA984       0906  19     44.00
WA984       0906  20     48.00
WA984       0906  21     40.00
WA984       0906  22     51.00
WA984       0906  23     55.00
WA984       0906  24     64.00
WA984       0906  25     67.00
WA984       0906  26     70.00
WA984       0906  27     69.00
WA984       0906  28     71.00
WA984       0906  29     73.00
WA984       0906  30     71.00
WA984       1006   1     63.00
WA984       1006   2     60.00
WA984       1006   3     55.00
WA984       1006   4     59.00
WA984       1006   5     60.00
WA984       1006   6     54.00
WA984       1006   7     53.00
WA984       1006   8     49.00
WA984       1006   9     45.00
WA984       1006  10     56.00
WA984       1006  11     59.00
WA984       1006  12     65.00
WA984       1006  13     67.00
WA984       1006  14     65.00
WA984       1006  15     49.00
WA984       1006  16     42.00
WA984       1006  17     42.00
WA984       1006  18     45.00
WA984       1006  19     46.00
WA984       1006  20     44.00
WA984       1006  21     50.00
WA984       1006  22     53.00
WA984       1006  23     56.00
WA984       1006  24     50.00
WA984       1006  25     42.00
WA984       1006  26     48.00
WA984       1006  27     55.00
WA984       1006  28     60.00
WA984       1006  29     46.00
WA984       1006  30     33.00
WA984       1006  31     35.00
WA984       1106   1     43.00
WA984       1106   2     40.00
WA984       1106   3     45.00
WA984       1106   4     46.00
WA984       1106   5     46.00
WA984       1106   6     50.00
WA984       1106   7     49.00
WA984       1106   8     38.00
WA984       1106   9     34.00
WA984       1106  10     34.00
WA984       1106  11     31.00
WA984       1106  12     35.00
WA984       1106  13     37.00
WA984       1106  14     37.00
WA984       1106  15     39.00
WA984       1106  16     39.00
WA984       1106  17     43.00
WA984       1106  18     43.00
WA984       1106  19     46.00
