$ Get data for 999:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:03:32 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA999           Marten Ridge
WA999       0212  21     34.00
WA999       0212  22     35.00
WA999       0212  23     38.00
WA999       0212  24     34.00
WA999       0212  25     34.00
WA999       0212  26     38.00
WA999       0212  27     38.00
WA999       0212  28     34.00
WA999       0212  29     31.00
WA999       0312   1     34.00
WA999       0312   2     33.00
WA999       0312   3     36.00
WA999       0312   4     37.00
WA999       0312   5     34.00
WA999       0312   6     42.00
WA999       0312   7     35.00
WA999       0312   8     56.00
WA999       0312   9     42.00
WA999       0312  10     35.00
WA999       0312  11     34.00
WA999       0312  12     34.00
WA999       0312  13     33.00
WA999       0312  14     33.00
WA999       0312  15     37.00
WA999       0312  16     38.00
WA999       0312  17     37.00
WA999       0312  18     39.00
WA999       0312  19     42.00
WA999       0312  20     34.00
WA999       0312  21     37.00
WA999       0312  22     39.00
WA999       0312  23     48.00
WA999       0312  24     51.00
WA999       0312  25     53.00
WA999       0312  26     39.00
WA999       0312  27     47.00
WA999       0312  28     39.00
WA999       0312  29     36.00
WA999       0312  30     37.00
WA999       0312  31     37.00
WA999       0412   1     39.00
WA999       0412   2     43.00
WA999       0412   3     44.00
WA999       0412   4     40.00
WA999       0412   5     47.00
WA999       0412   6     40.00
WA999       0412   7     47.00
WA999       0412   8     56.00
WA999       0412   9     61.00
WA999       0412  10     60.00
WA999       0412  11     45.00
WA999       0412  12     50.00
WA999       0412  13     52.00
WA999       0412  14     45.00
WA999       0412  15     50.00
WA999       0412  16     42.00
WA999       0412  17     44.00
WA999       0412  18     44.00
WA999       0412  19     48.00
WA999       0412  20     46.00
WA999       0412  21     56.00
WA999       0412  22     66.00
WA999       0412  23     66.00
WA999       0412  24     48.00
WA999       0412  25     46.00
WA999       0412  26     43.00
WA999       0412  27     44.00
WA999       0412  28     47.00
WA999       0412  29     49.00
WA999       0412  30     42.00
WA999       0512   1     39.00
WA999       0512   2     46.00
WA999       0512   3     44.00
WA999       0512   4     40.00
WA999       0512   5     40.00
WA999       0512   6     53.00
WA999       0512   7     64.00
WA999       0512   8     58.00
WA999       0512   9     48.00
WA999       0512  10     41.00
WA999       0512  11     57.00
WA999       0512  12     69.00
WA999       0512  13     72.00
WA999       0512  14     76.00
WA999       0512  15     66.00
WA999       0512  16     56.00
WA999       0512  17     55.00
WA999       0512  18     52.00
WA999       0512  19     58.00
WA999       0512  20     52.00
WA999       0512  21     47.00
WA999       0512  22     43.00
WA999       0512  23     40.00
WA999       0512  24     54.00
WA999       0512  25     62.00
WA999       0512  26     65.00
WA999       0512  27     53.00
WA999       0512  28     47.00
WA999       0512  29     47.00
WA999       0512  30     52.00
WA999       0512  31     50.00
WA999       0612   1     53.00
WA999       0612   2     49.00
WA999       0612   3     49.00
WA999       0612   4     53.00
WA999       0612   5     42.00
WA999       0612   6     44.00
WA999       0612   7     45.00
WA999       0612   8     48.00
WA999       0612   9     42.00
WA999       0612  10     50.00
WA999       0612  11     64.00
WA999       0612  12     53.00
WA999       0612  13     47.00
WA999       0612  14     44.00
WA999       0612  15     61.00
WA999       0612  16     54.00
WA999       0612  17     51.00
WA999       0612  18     44.00
WA999       0612  19     53.00
WA999       0612  20     68.00
WA999       0612  21     71.00
WA999       0612  22     56.00
WA999       0612  23     62.00
WA999       0612  24     55.00
WA999       0612  25     60.00
WA999       0612  26     44.00
WA999       0612  27     62.00
WA999       0612  28     68.00
WA999       0612  29     58.00
WA999       0612  30     55.00
WA999       0712   1     55.00
WA999       0712   2     53.00
WA999       0712   3     47.00
WA999       0712   4     59.00
WA999       0712   5     65.00
WA999       0712   6     73.00
WA999       0712   7     78.00
WA999       0712   8     83.00
WA999       0712   9     75.00
WA999       0712  10     70.00
WA999       0712  11     73.00
WA999       0712  12     72.00
WA999       0712  13     68.00
WA999       0712  14     69.00
WA999       0712  15     57.00
WA999       0712  16     75.00
WA999       0712  17     75.00
WA999       0712  18     67.00
WA999       0712  19     76.00
WA999       0712  20     60.00
WA999       0712  21     65.00
WA999       0712  22     56.00
WA999       0712  23     47.00
WA999       0712  24     64.00
WA999       0712  25     74.00
WA999       0712  26     74.00
WA999       0712  27     63.00
WA999       0712  28     65.00
WA999       0712  29     66.00
WA999       0712  30     60.00
WA999       0712  31     64.00
WA999       0812   1     65.00
WA999       0812   2     62.00
WA999       0812   3     75.00
WA999       0812   4     82.00
WA999       0812   5     85.00
WA999       0812   6     75.00
WA999       0812   7     80.00
WA999       0812   8     63.00
WA999       0812   9     67.00
WA999       0812  10     67.00
WA999       0812  11     74.00
WA999       0812  12     79.00
WA999       0812  13     74.00
WA999       0812  14     71.00
WA999       0812  15     80.00
WA999       0812  16     81.00
WA999       0812  17     84.00
WA999       0812  18     82.00
WA999       0812  19     66.00
WA999       0812  20     66.00
WA999       0812  21     62.00
WA999       0812  22     56.00
WA999       0812  23     56.00
WA999       0812  24     56.00
WA999       0812  25     72.00
WA999       0812  26     72.00
WA999       0812  27     65.00
WA999       0812  28     57.00
WA999       0812  29     52.00
WA999       0812  30     62.00
WA999       0812  31     61.00
WA999       0912   1     58.00
WA999       0912   2     60.00
WA999       0912   3     62.00
WA999       0912   4     67.00
WA999       0912   5     67.00
WA999       0912   6     74.00
WA999       0912   7     76.00
WA999       0912   8     82.00
WA999       0912   9     57.00
WA999       0912  10     43.00
WA999       0912  11     54.00
WA999       0912  12     65.00
WA999       0912  13     74.00
WA999       0912  14     73.00
WA999       0912  15     66.00
WA999       0912  16     72.00
WA999       0912  17     77.00
WA999       0912  18     76.00
WA999       0912  19     72.00
WA999       0912  20     78.00
WA999       0912  21     62.00
WA999       0912  22     51.00
WA999       0912  23     57.00
WA999       0912  24     56.00
WA999       0912  25     58.00
WA999       0912  26     62.00
WA999       0912  27     70.00
WA999       0912  28     64.00
WA999       0912  29     56.00
WA999       0912  30     59.00
WA999       1012   1     61.00
WA999       1012   2     49.00
WA999       1012   3     56.00
WA999       1012   4     57.00
WA999       1012   5     60.00
WA999       1012   6     64.00
WA999       1012   7     68.00
WA999       1012   8     64.00
WA999       1012   9     63.00
WA999       1012  10     60.00
WA999       1012  11     67.00
WA999       1012  12     50.00
WA999       1012  13     49.00
WA999       1012  14     49.00
WA999       1012  15     53.00
WA999       1012  16     46.00
WA999       1012  17     43.00
WA999       1012  18     50.00
WA999       1012  19     48.00
WA999       1012  20     34.00
WA999       1012  21     37.00
WA999       1012  22     40.00
WA999       1012  23     37.00
WA999       1012  24     37.00
WA999       1012  25     39.00
WA999       1012  26     38.00
WA999       1012  27     44.00
WA999       1012  28     47.00
WA999       1012  29     48.00
WA999       1012  30     47.00
WA999       1012  31     47.00
WA999       1112   1     44.00
WA999       1112   2     49.00
WA999       1112   3     46.00
WA999       1112   4     51.00
WA999       1112   5     50.00
WA999       1112   6     52.00
WA999       1112   7     38.00
WA999       1112   8     41.00
WA999       1112   9     38.00
WA999       1112  10     36.00
WA999       1112  11     34.00
WA999       1112  12     39.00
WA999       1112  13     38.00
WA999       1112  14     40.00
WA999       1112  15     47.00
WA999       1112  16     44.00
WA999       1112  17     42.00
WA999       1112  18     34.00
WA999       1112  19     40.00
WA999       1112  20     41.00
WA999       1112  21     36.00
WA999       1112  22     38.00
WA999       1112  23     39.00
WA999       1112  24     36.00
WA999       1112  25     36.00
WA999       1112  26     45.00
WA999       1112  27     49.00
WA999       1112  28     51.00
WA999       1112  29     42.00
WA999       1112  30     40.00
WA999       1212   1     37.00
WA999       1212   2     36.00
WA999       1212   3     36.00
WA999       1212   4     40.00
WA999       1212   5     34.00
WA999       1212   6     31.00
WA999       1212   7     33.00
WA999       1212   8     30.00
WA999       1212   9     35.00
WA999       1212  10     35.00
WA999       1212  11     35.00
WA999       1212  12     37.00
WA999       1212  13     31.00
WA999       1212  14     35.00
WA999       1212  15     29.00
WA999       1212  16     31.00
WA999       1212  17     33.00
WA999       1212  18     29.00
WA999       1212  19     31.00
WA999       1212  20     33.00
WA999       1212  21     34.00
WA999       1212  22     35.00
WA999       1212  23     35.00
WA999       1212  24     33.00
WA999       1212  25     31.00
WA999       1212  26     35.00
WA999       1212  27     36.00
WA999       1212  28     39.00
WA999       1212  29     34.00
WA999       1212  30     33.00
WA999       1212  31     35.00
WA999       0113   1     45.00
WA999       0113   2     51.00
WA999       0113   3     48.00
WA999       0113   4     37.00
WA999       0113   5     39.00
WA999       0113   6     32.00
WA999       0113   7     35.00
WA999       0113   8     39.00
WA999       0113   9     39.00
WA999       0113  10     31.00
WA999       0113  11     30.00
WA999       0113  12     33.00
WA999       0113  13     32.00
WA999       0113  14     28.00
WA999       0113  15     32.00
WA999       0113  16     47.00
WA999       0113  17     51.00
WA999       0113  18     48.00
WA999       0113  19     55.00
WA999       0113  20     58.00
WA999       0113  21     57.00
WA999       0113  22     55.00
WA999       0113  23     47.00
WA999       0113  24     37.00
WA999       0113  25     43.00
WA999       0113  26     33.00
WA999       0113  27     33.00
WA999       0113  28     31.00
WA999       0113  29     35.00
WA999       0113  30     37.00
WA999       0113  31     36.00
WA999       0213   1     42.00
WA999       0213   2     58.00
WA999       0213   3     40.00
WA999       0213   4     36.00
WA999       0213   5     36.00
WA999       0213   6     35.00
WA999       0213   7     37.00
WA999       0213   8     34.00
WA999       0213   9     33.00
WA999       0213  10     42.00
WA999       0213  11     35.00
WA999       0213  12     35.00
WA999       0213  13     35.00
WA999       0213  14     38.00
WA999       0213  15     51.00
WA999       0213  16     42.00
WA999       0213  17     35.00
WA999       0213  18     33.00
WA999       0213  19     42.00
WA999       0213  20     31.00
WA999       0213  21     33.00
WA999       0213  22     33.00
WA999       0213  23     35.00
WA999       0213  24     33.00
WA999       0213  25     32.00
WA999       0213  26     39.00
WA999       0213  27     41.00
WA999       0213  28     37.00
WA999       0313   1     41.00
WA999       0313   2     40.00
WA999       0313   3     36.00
WA999       0313   4     42.00
WA999       0313   5     44.00
WA999       0313   6     38.00
WA999       0313   7     40.00
WA999       0313   8     46.00
WA999       0313   9     47.00
WA999       0313  10     37.00
WA999       0313  11     42.00
WA999       0313  12     39.00
WA999       0313  13     43.00
WA999       0313  14     46.00
WA999       0313  15     46.00
WA999       0313  16     38.00
WA999       0313  17     37.00
WA999       0313  18     34.00
WA999       0313  19     45.00
WA999       0313  20     38.00
WA999       0313  21     31.00
WA999       0313  22     35.00
WA999       0313  23     40.00
WA999       0313  24     44.00
WA999       0313  25     49.00
WA999       0313  26     53.00
WA999       0313  27     54.00
WA999       0313  28     54.00
WA999       0313  29     55.00
WA999       0313  30     59.00
WA999       0313  31     65.00
WA999       0413   1     58.00
WA999       0413   2     52.00
WA999       0413   3     55.00
WA999       0413   4     54.00
WA999       0413   5     42.00
WA999       0413   6     38.00
WA999       0413   7     36.00
WA999       0413   8     45.00
WA999       0413   9     41.00
WA999       0413  10     41.00
WA999       0413  11     38.00
WA999       0413  12     39.00
WA999       0413  13     36.00
WA999       0413  14     44.00
WA999       0413  15     44.00
WA999       0413  16     47.00
WA999       0413  17     45.00
WA999       0413  18     40.00
WA999       0413  19     43.00
WA999       0413  20     41.00
WA999       0413  21     42.00
WA999       0413  22     51.00
WA999       0413  23     54.00
WA999       0413  24     56.00
WA999       0413  25     58.00
WA999       0413  26     59.00
WA999       0413  27     45.00
WA999       0413  28     45.00
WA999       0413  29     41.00
WA999       0413  30     42.00
WA999       0513   1     53.00
WA999       0513   2     60.00
WA999       0513   3     64.00
WA999       0513   4     68.00
WA999       0513   5     73.00
WA999       0513   6     76.00
WA999       0513   7     69.00
WA999       0513   8     67.00
WA999       0513   9     68.00
WA999       0513  10     73.00
WA999       0513  11     71.00
WA999       0513  12     56.00
WA999       0513  13     47.00
WA999       0513  14     49.00
WA999       0513  15     56.00
WA999       0513  16     58.00
WA999       0513  17     46.00
WA999       0513  18     48.00
WA999       0513  19     47.00
WA999       0513  20     61.00
WA999       0513  21     43.00
WA999       0513  22     47.00
WA999       0513  23     52.00
WA999       0513  24     52.00
WA999       0513  25     51.00
WA999       0513  26     46.00
WA999       0513  27     51.00
WA999       0513  28     48.00
WA999       0513  29     46.00
WA999       0513  30     45.00
WA999       0513  31     55.00
WA999       0613   1     53.00
WA999       0613   2     54.00
WA999       0613   3     60.00
WA999       0613   4     69.00
WA999       0613   5     65.00
WA999       0613   6     68.00
WA999       0613   7     54.00
WA999       0613   8     54.00
WA999       0613   9     53.00
WA999       0613  10     60.00
WA999       0613  11     47.00
WA999       0613  12     54.00
WA999       0613  13     52.00
WA999       0613  14     51.00
WA999       0613  15     69.00
WA999       0613  16     71.00
WA999       0613  17     64.00
WA999       0613  18     56.00
WA999       0613  19     47.00
WA999       0613  20     44.00
WA999       0613  21     51.00
WA999       0613  22     63.00
WA999       0613  23     64.00
WA999       0613  24     51.00
WA999       0613  25     59.00
WA999       0613  26     55.00
WA999       0613  27     54.00
WA999       0613  28     70.00
WA999       0613  29     74.00
WA999       0613  30     83.00
WA999       0713   1     89.00
WA999       0713   2     72.00
WA999       0713   3     68.00
WA999       0713   4     63.00
WA999       0713   5     64.00
WA999       0713   6     70.00
WA999       0713   7     68.00
WA999       0713   8     68.00
WA999       0713   9     76.00
WA999       0713  10     65.00
WA999       0713  11     53.00
WA999       0713  12     58.00
WA999       0713  13     66.00
WA999       0713  14     68.00
WA999       0713  15     72.00
WA999       0713  16     81.00
WA999       0713  17     68.00
WA999       0713  18     69.00
WA999       0713  19     72.00
WA999       0713  20     70.00
WA999       0713  21     71.00
WA999       0713  22     69.00
WA999       0713  23     74.00
WA999       0713  24     74.00
WA999       0713  25     74.00
WA999       0713  26     74.00
WA999       0713  27     67.00
WA999       0713  28     66.00
WA999       0713  29     67.00
WA999       0713  30     70.00
WA999       0713  31     75.00
WA999       0813   1     59.00
WA999       0813   2     52.00
WA999       0813   3     66.00
WA999       0813   4     72.00
WA999       0813   5     73.00
WA999       0813   6     74.00
WA999       0813   7     74.00
WA999       0813   8     73.00
WA999       0813   9     79.00
WA999       0813  10     70.00
WA999       0813  11     66.00
WA999       0813  12     66.00
WA999       0813  13     70.00
WA999       0813  14     71.00
WA999       0813  15     64.00
WA999       0813  16     70.00
WA999       0813  17     64.00
WA999       0813  18     65.00
WA999       0813  19     57.00
WA999       0813  20     65.00
WA999       0813  21     74.00
WA999       0813  22     77.00
WA999       0813  23     66.00
WA999       0813  24     55.00
WA999       0813  25     67.00
WA999       0813  26     61.00
WA999       0813  27     66.00
WA999       0813  28     66.00
WA999       0813  29     58.00
WA999       0813  30     61.00
WA999       0813  31     73.00
WA999       0913   1     72.00
WA999       0913   2     69.00
WA999       0913   3     62.00
WA999       0913   4     66.00
WA999       0913   5     64.00
WA999       0913   6     65.00
WA999       0913   7     61.00
WA999       0913   8     66.00
WA999       0913   9     69.00
WA999       0913  10     78.00
WA999       0913  11     84.00
WA999       0913  12     82.00
WA999       0913  13     71.00
WA999       0913  14     84.00
WA999       0913  15     81.00
WA999       0913  16     54.00
WA999       0913  17     49.00
WA999       0913  18     51.00
WA999       0913  19     65.00
WA999       0913  20     69.00
WA999       0913  21     52.00
WA999       0913  22     47.00
WA999       0913  23     46.00
WA999       0913  24     45.00
WA999       0913  25     55.00
WA999       0913  26     54.00
WA999       0913  27     43.00
WA999       0913  28     48.00
WA999       0913  29     42.00
WA999       0913  30     41.00
WA999       1013   1     42.00
WA999       1013   2     41.00
WA999       1013   3     47.00
WA999       1013   4     55.00
WA999       1013   5     59.00
WA999       1013   6     68.00
WA999       1013   7     44.00
WA999       1013   8     44.00
WA999       1013   9     50.00
WA999       1013  10     44.00
WA999       1013  11     47.00
WA999       1013  12     51.00
WA999       1013  13     51.00
WA999       1013  14     57.00
WA999       1013  15     57.00
WA999       1013  16     58.00
WA999       1013  17     59.00
WA999       1013  18     60.00
WA999       1013  19     60.00
WA999       1013  20     66.00
WA999       1013  21     69.00
WA999       1013  22     70.00
WA999       1013  23     70.00
WA999       1013  24     65.00
WA999       1013  25     57.00
WA999       1013  26     57.00
WA999       1013  27     49.00
WA999       1013  28     51.00
WA999       1013  29     50.00
WA999       1013  30     47.00
WA999       1013  31     42.00
WA999       1113   1     46.00
WA999       1113   2     41.00
WA999       1113   3     36.00
WA999       1113   4     37.00
WA999       1113   5     38.00
WA999       1113   6     40.00
WA999       1113   7     41.00
WA999       1113   8     36.00
WA999       1113   9     40.00
WA999       1113  10     44.00
WA999       1113  11     57.00
WA999       1113  12     51.00
WA999       1113  13     43.00
WA999       1113  14     39.00
WA999       1113  15     33.00
WA999       1113  16     33.00
WA999       1113  17     35.00
WA999       1113  18     36.00
WA999       1113  19     38.00
WA999       1113  20     32.00
WA999       1113  21     37.00
WA999       1113  22     50.00
WA999       1113  23     55.00
WA999       1113  24     58.00
WA999       1113  25     54.00
WA999       1113  26     50.00
WA999       1113  27     55.00
WA999       1113  28     53.00
WA999       1113  29     41.00
WA999       1113  30     38.00
WA999       1213   1     39.00
WA999       1213   2     31.00
WA999       1213   3     31.00
WA999       1213   4     28.00
WA999       1213   5     25.00
WA999       1213   6     20.00
WA999       1213   7     21.00
WA999       1213   8     23.00
WA999       1213   9     23.00
WA999       1213  10     29.00
WA999       1213  11     39.00
WA999       1213  12     40.00
WA999       1213  13     37.00
WA999       1213  14     38.00
WA999       1213  15     38.00
WA999       1213  16     42.00
WA999       1213  17     44.00
WA999       1213  18     34.00
WA999       1213  19     27.00
WA999       1213  20     32.00
WA999       1213  21     35.00
WA999       1213  22     37.00
WA999       1213  23     37.00
WA999       1213  24     34.00
WA999       1213  25     40.00
WA999       1213  26     44.00
WA999       1213  27     44.00
WA999       1213  28     35.00
WA999       1213  29     36.00
WA999       1213  30     43.00
WA999       1213  31     36.00
WA999       0114   1     41.00
WA999       0114   2     40.00
WA999       0114   3     32.00
WA999       0114   4     36.00
WA999       0114   5     49.00
WA999       0114   6     52.00
WA999       0114   7     39.00
WA999       0114   8     37.00
WA999       0114   9     33.00
WA999       0114  10     35.00
WA999       0114  11     39.00
WA999       0114  12     34.00
WA999       0114  13     39.00
WA999       0114  14     39.00
WA999       0114  15     41.00
WA999       0114  16     55.00
WA999       0114  17     59.00
WA999       0114  18     54.00
WA999       0114  19     49.00
WA999       0114  20     55.00
WA999       0114  21     55.00
WA999       0114  22     43.00
WA999       0114  23     56.00
WA999       0114  24     61.00
WA999       0114  25     55.00
WA999       0114  26     54.00
WA999       0114  27     49.00
WA999       0114  28     43.00
WA999       0114  29     40.00
WA999       0114  30     33.00
WA999       0114  31     35.00
WA999       0214   1     31.00
WA999       0214   2     30.00
WA999       0214   3     30.00
WA999       0214   4     25.00
WA999       0214   5     19.00
WA999       0214   6     25.00
WA999       0214   7     27.00
WA999       0214   8     32.00
WA999       0214   9     30.00
WA999       0214  10     35.00
WA999       0214  11     37.00
WA999       0214  12     38.00
WA999       0214  13     37.00
WA999       0214  14     38.00
WA999       0214  15     38.00
WA999       0214  16     32.00
WA999       0214  17     34.00
WA999       0214  18     33.00
WA999       0214  19     34.00
WA999       0214  20     35.00
WA999       0214  21     31.00
WA999       0214  22     31.00
WA999       0214  23     35.00
WA999       0214  24     38.00
WA999       0214  25     48.00
WA999       0214  26     52.00
WA999       0214  27     48.00
WA999       0214  28     48.00
WA999       0314   1     34.00
WA999       0314   2     35.00
WA999       0314   3     36.00
WA999       0314   4     38.00
WA999       0314   5     44.00
WA999       0314   6     40.00
WA999       0314   7     42.00
WA999       0314   8     44.00
WA999       0314   9     42.00
WA999       0314  10     38.00
WA999       0314  11     45.00
WA999       0314  12     51.00
WA999       0314  13     49.00
WA999       0314  14     40.00
WA999       0314  15     41.00
WA999       0314  16     38.00
WA999       0314  17     35.00
WA999       0314  18     40.00
WA999       0314  19     36.00
WA999       0314  20     36.00
WA999       0314  21     40.00
WA999       0314  22     35.00
WA999       0314  23     43.00
WA999       0314  24     55.00
WA999       0314  25     43.00
WA999       0314  26     44.00
WA999       0314  27     42.00
WA999       0314  28     37.00
WA999       0314  29     36.00
WA999       0314  30     39.00
WA999       0314  31     50.00
WA999       0414   1     52.00
WA999       0414   2     46.00
WA999       0414   3     43.00
WA999       0414   4     43.00
WA999       0414   5     39.00
WA999       0414   6     43.00
WA999       0414   7     57.00
WA999       0414   8     47.00
WA999       0414   9     45.00
WA999       0414  10     46.00
WA999       0414  11     42.00
WA999       0414  12     53.00
WA999       0414  13     57.00
WA999       0414  14     58.00
WA999       0414  15     39.00
WA999       0414  16     39.00
WA999       0414  17     40.00
WA999       0414  18     43.00
WA999       0414  19     48.00
WA999       0414  20     45.00
WA999       0414  21     54.00
WA999       0414  22     43.00
WA999       0414  23     45.00
WA999       0414  24     43.00
WA999       0414  25     45.00
WA999       0414  26     44.00
WA999       0414  27     39.00
WA999       0414  28     50.00
WA999       0414  29     61.00
WA999       0414  30     72.00
WA999       0514   1     74.00
WA999       0514   2     62.00
WA999       0514   3     44.00
WA999       0514   4     39.00
WA999       0514   5     45.00
WA999       0514   6     47.00
WA999       0514   7     56.00
WA999       0514   8     54.00
WA999       0514   9     42.00
WA999       0514  10     42.00
WA999       0514  11     60.00
WA999       0514  12     63.00
WA999       0514  13     67.00
WA999       0514  14     72.00
WA999       0514  15     74.00
WA999       0514  16     60.00
WA999       0514  17     51.00
WA999       0514  18     53.00
WA999       0514  19     56.00
WA999       0514  20     55.00
WA999       0514  21     60.00
WA999       0514  22     66.00
WA999       0514  23     54.00
WA999       0514  24     52.00
WA999       0514  25     47.00
WA999       0514  26     49.00
WA999       0514  27     55.00
WA999       0514  28     45.00
WA999       0514  29     45.00
WA999       0514  30     62.00
WA999       0514  31     64.00
WA999       0614   1     62.00
WA999       0614   2     68.00
WA999       0614   3     60.00
WA999       0614   4     59.00
WA999       0614   5     62.00
WA999       0614   6     64.00
WA999       0614   7     62.00
WA999       0614   8     60.00
WA999       0614   9     58.00
WA999       0614  10     46.00
WA999       0614  11     64.00
WA999       0614  12     60.00
WA999       0614  13     47.00
WA999       0614  14     45.00
WA999       0614  15     49.00
WA999       0614  16     46.00
WA999       0614  17     49.00
WA999       0614  18     51.00
WA999       0614  19     56.00
WA999       0614  20     49.00
WA999       0614  21     62.00
WA999       0614  22     68.00
WA999       0614  23     70.00
WA999       0614  24     55.00
WA999       0614  25     69.00
WA999       0614  26     63.00
WA999       0614  27     53.00
WA999       0614  28     55.00
WA999       0614  29     50.00
WA999       0614  30     70.00
WA999       0714   1     81.00
WA999       0714   2     71.00
WA999       0714   3     58.00
WA999       0714   4     64.00
WA999       0714   5     64.00
WA999       0714   6     62.00
WA999       0714   7     74.00
WA999       0714   8     74.00
WA999       0714   9     70.00
WA999       0714  10     72.00
WA999       0714  11     80.00
WA999       0714  12     81.00
WA999       0714  13     87.00
WA999       0714  14     76.00
WA999       0714  15     79.00
WA999       0714  16     77.00
WA999       0714  17     68.00
WA999       0714  18     67.00
WA999       0714  19     56.00
WA999       0714  20     52.00
WA999       0714  21     62.00
WA999       0714  22     62.00
WA999       0714  23     62.00
WA999       0714  24     47.00
WA999       0714  25     63.00
WA999       0714  26     67.00
WA999       0714  27     75.00
WA999       0714  28     77.00
WA999       0714  29     77.00
WA999       0714  30     73.00
WA999       0714  31     77.00
WA999       0814   1     78.00
WA999       0814   2     74.00
WA999       0814   3     79.00
WA999       0814   4     78.00
WA999       0814   5     72.00
WA999       0814   6     67.00
WA999       0814   7     68.00
WA999       0814   8     67.00
WA999       0814   9     70.00
WA999       0814  10     81.00
WA999       0814  11     88.00
WA999       0814  12     76.00
WA999       0814  13     62.00
WA999       0814  14     61.00
WA999       0814  15     62.00
WA999       0814  16     60.00
WA999       0814  17     69.00
WA999       0814  18     75.00
WA999       0814  19     67.00
WA999       0814  20     63.00
WA999       0814  21     63.00
WA999       0814  22     66.00
WA999       0814  23     70.00
WA999       0814  24     70.00
WA999       0814  25     69.00
WA999       0814  26     74.00
WA999       0814  27     73.00
WA999       0814  28     66.00
WA999       0814  29     54.00
WA999       0814  30     54.00
WA999       0814  31     49.00
WA999       0914   1     55.00
WA999       0914   2     50.00
WA999       0914   3     56.00
WA999       0914   4     64.00
WA999       0914   5     73.00
WA999       0914   6     77.00
WA999       0914   7     72.00
WA999       0914   8     62.00
WA999       0914   9     56.00
WA999       0914  10     59.00
WA999       0914  11     62.00
WA999       0914  12     71.00
WA999       0914  13     70.00
WA999       0914  14     74.00
WA999       0914  15     77.00
WA999       0914  16     74.00
WA999       0914  17     66.00
WA999       0914  18     53.00
WA999       0914  19     55.00
WA999       0914  20     77.00
WA999       0914  21     78.00
WA999       0914  22     61.00
WA999       0914  23     63.00
WA999       0914  24     53.00
WA999       0914  25     52.00
WA999       0914  26     49.00
WA999       0914  27     58.00
WA999       0914  28     65.00
WA999       0914  29     53.00
WA999       0914  30     48.00
WA999       1014   1     46.00
WA999       1014   2     54.00
WA999       1014   3     66.00
WA999       1014   4     59.00
WA999       1014   5     66.00
WA999       1014   6     66.00
WA999       1014   7     65.00
WA999       1014   8     58.00
WA999       1014   9     66.00
WA999       1014  10     64.00
WA999       1014  11     48.00
WA999       1014  12     46.00
WA999       1014  13     56.00
WA999       1014  14     49.00
WA999       1014  15     47.00
WA999       1014  16     50.00
WA999       1014  17     49.00
WA999       1014  18     56.00
WA999       1014  19     61.00
WA999       1014  20     55.00
WA999       1014  21     45.00
WA999       1014  22     44.00
WA999       1014  23     43.00
WA999       1014  24     46.00
WA999       1014  25     49.00
WA999       1014  26     39.00
WA999       1014  27     44.00
WA999       1014  28     46.00
WA999       1014  29     47.00
WA999       1014  30     50.00
WA999       1014  31     45.00
WA999       1114   1     40.00
WA999       1114   2     40.00
WA999       1114   3     45.00
WA999       1114   4     46.00
WA999       1114   5     50.00
WA999       1114   6     50.00
WA999       1114   7     45.00
WA999       1114   8     53.00
WA999       1114   9     44.00
WA999       1114  10     43.00
WA999       1114  11     36.00
WA999       1114  12     38.00
WA999       1114  13     40.00
WA999       1114  14     36.00
WA999       1114  15     39.00
WA999       1114  16     51.00
WA999       1114  17     54.00
WA999       1114  18     52.00
WA999       1114  19     53.00
WA999       1114  20     46.00
WA999       1114  21     40.00
WA999       1114  22     35.00
WA999       1114  23     35.00
WA999       1114  24     36.00
WA999       1114  25     40.00
WA999       1114  26     45.00
WA999       1114  27     44.00
WA999       1114  28     43.00
WA999       1114  29     26.00
WA999       1114  30     36.00
WA999       1214   1     35.00
WA999       1214   2     40.00
WA999       1214   3     47.00
WA999       1214   4     42.00
WA999       1214   5     47.00
WA999       1214   6     48.00
WA999       1214   7     51.00
WA999       1214   8     49.00
WA999       1214   9     47.00
WA999       1214  10     46.00
WA999       1214  11     44.00
WA999       1214  12     40.00
WA999       1214  13     37.00
WA999       1214  14     45.00
WA999       1214  15     42.00
WA999       1214  16     39.00
WA999       1214  17     38.00
WA999       1214  18     37.00
WA999       1214  19     36.00
WA999       1214  20     40.00
WA999       1214  21     40.00
WA999       1214  22     36.00
WA999       1214  23     40.00
WA999       1214  24     35.00
WA999       1214  25     32.00
WA999       1214  26     31.00
WA999       1214  27     33.00
WA999       1214  28     34.00
WA999       1214  29     36.00
WA999       1214  30     33.00
WA999       1214  31     40.00
WA999       0115   1     40.00
WA999       0115   2     37.00
WA999       0115   3     32.00
WA999       0115   4     36.00
WA999       0115   5     43.00
WA999       0115   6     55.00
WA999       0115   7     58.00
WA999       0115   8     59.00
WA999       0115   9     53.00
WA999       0115  10     42.00
WA999       0115  11     39.00
WA999       0115  12     41.00
WA999       0115  13     46.00
WA999       0115  14     56.00
WA999       0115  15     45.00
WA999       0115  16     36.00
WA999       0115  17     42.00
WA999       0115  18     41.00
WA999       0115  19     35.00
WA999       0115  20     36.00
