$ Get data for 990:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 18:42:56 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA990           Beaver Pass
WA990       0104  11     36.00
WA990       0104  12     36.00
WA990       0104  13     36.00
WA990       0104  14     36.00
WA990       0104  15     37.00
WA990       0104  16     36.00
WA990       0104  17     35.00
WA990       0104  18     36.00
WA990       0104  19     37.00
WA990       0104  20     34.00
WA990       0104  21     35.00
WA990       0104  22     39.00
WA990       0104  23     35.00
WA990       0104  24     33.00
WA990       0104  25   -999.00
WA990       0104  26     33.00
WA990       0104  27     33.00
WA990       0104  28     37.00
WA990       0104  29     36.00
WA990       0104  30     35.00
WA990       0104  31     33.00
WA990       0204   1     30.00
WA990       0204   2     31.00
WA990       0204   3     35.00
WA990       0204   4     35.00
WA990       0204   5     32.00
WA990       0204   6     33.00
WA990       0204   7     35.00
WA990       0204   8     35.00
WA990       0204   9     34.00
WA990       0204  10     34.00
WA990       0204  11     35.00
WA990       0204  12     34.00
WA990       0204  13     38.00
WA990       0204  14     36.00
WA990       0204  15     36.00
WA990       0204  16     33.00
WA990       0204  17     36.00
WA990       0204  18     39.00
WA990       0204  19     39.00
WA990       0204  20     36.00
WA990       0204  21     37.00
WA990       0204  22     38.00
WA990       0204  23     42.00
WA990       0204  24     39.00
WA990       0204  25     36.00
WA990       0204  26     39.00
WA990       0204  27     43.00
WA990       0204  28     42.00
WA990       0204  29     41.00
WA990       0304   1     40.00
WA990       0304   2     38.00
WA990       0304   3     35.00
WA990       0304   4     38.00
WA990       0304   5     34.00
WA990       0304   6     35.00
WA990       0304   7     44.00
WA990       0304   8     47.00
WA990       0304   9     44.00
WA990       0304  10     46.00
WA990       0304  11     45.00
WA990       0304  12     42.00
WA990       0304  13     45.00
WA990       0304  14     44.00
WA990       0304  15     41.00
WA990       0304  16     43.00
WA990       0304  17     43.00
WA990       0304  18     37.00
WA990       0304  19     38.00
WA990       0304  20     40.00
WA990       0304  21     45.00
WA990       0304  22     51.00
WA990       0304  23     44.00
WA990       0304  24     38.00
WA990       0304  25     40.00
WA990       0304  26     36.00
WA990       0304  27     41.00
WA990       0304  28     46.00
WA990       0304  29     50.00
WA990       0304  30     40.00
WA990       0304  31     38.00
WA990       0404   1     47.00
WA990       0404   2     51.00
WA990       0404   3     54.00
WA990       0404   4     53.00
WA990       0404   5     51.00
WA990       0404   6     52.00
WA990       0404   7     48.00
WA990       0404   8     51.00
WA990       0404   9     52.00
WA990       0404  10     54.00
WA990       0404  11     56.00
WA990       0404  12     54.00
WA990       0404  13     46.00
WA990       0404  14     42.00
WA990       0404  15     42.00
WA990       0404  16     49.00
WA990       0404  17     50.00
WA990       0404  18     47.00
WA990       0404  19     49.00
WA990       0404  20     43.00
WA990       0404  21     50.00
WA990       0404  22     56.00
WA990       0404  23     42.00
WA990       0404  24     46.00
WA990       0404  25     56.00
WA990       0404  26     59.00
WA990       0404  27     47.00
WA990       0404  28     53.00
WA990       0404  29     59.00
WA990       0404  30     63.00
WA990       0504   1     65.00
WA990       0504   2     55.00
WA990       0504   3     55.00
WA990       0504   4     46.00
WA990       0504   5     50.00
WA990       0504   6     57.00
WA990       0504   7     57.00
WA990       0504   8     49.00
WA990       0504   9     51.00
WA990       0504  10     46.00
WA990       0504  11     50.00
WA990       0504  12     56.00
WA990       0504  13     58.00
WA990       0504  14     62.00
WA990       0504  15     57.00
WA990       0504  16     56.00
WA990       0504  17     61.00
WA990       0504  18     65.00
WA990       0504  19     65.00
WA990       0504  20     66.00
WA990       0504  21     54.00
WA990       0504  22     50.00
WA990       0504  23     58.00
WA990       0504  24     62.00
WA990       0504  25     54.00
WA990       0504  26     53.00
WA990       0504  27     47.00
WA990       0504  28     50.00
WA990       0504  29     50.00
WA990       0504  30     48.00
WA990       0504  31     53.00
WA990       0604   1     52.00
WA990       0604   2     65.00
WA990       0604   3     74.00
WA990       0604   4     76.00
WA990       0604   5     56.00
WA990       0604   6     55.00
WA990       0604   7     54.00
WA990       0604   8     70.00
WA990       0604   9     66.00
WA990       0604  10     51.00
WA990       0604  11     51.00
WA990       0604  12     54.00
WA990       0604  13     48.00
WA990       0604  14     50.00
WA990       0604  15     63.00
WA990       0604  16     71.00
WA990       0604  17     74.00
WA990       0604  18     68.00
WA990       0604  19     75.00
WA990       0604  20     80.00
WA990       0604  21     81.00
WA990       0604  22     85.00
WA990       0604  23     89.00
WA990       0604  24     85.00
WA990       0604  25     78.00
WA990       0604  26     65.00
WA990       0604  27     70.00
WA990       0604  28     73.00
WA990       0604  29     79.00
WA990       0604  30     74.00
WA990       0704   1     74.00
WA990       0704   2     68.00
WA990       0704   3     64.00
WA990       0704   4     71.00
WA990       0704   5     74.00
WA990       0704   6     66.00
WA990       0704   7     50.00
WA990       0704   8     57.00
WA990       0704   9     65.00
WA990       0704  10     55.00
WA990       0704  11     59.00
WA990       0704  12     77.00
WA990       0704  13     76.00
WA990       0704  14     83.00
WA990       0704  15     81.00
WA990       0704  16     80.00
WA990       0704  17     85.00
WA990       0704  18     81.00
WA990       0704  19     66.00
WA990       0704  20     64.00
WA990       0704  21     75.00
WA990       0704  22     81.00
WA990       0704  23     87.00
WA990       0704  24     87.00
WA990       0704  25     77.00
WA990       0704  26     75.00
WA990       0704  27     80.00
WA990       0704  28     83.00
WA990       0704  29     80.00
WA990       0704  30     76.00
WA990       0704  31     79.00
WA990       0804   1     80.00
WA990       0804   2     77.00
WA990       0804   3     71.00
WA990       0804   4     72.00
WA990       0804   5     55.00
WA990       0804   6     56.00
WA990       0804   7     59.00
WA990       0804   8     75.00
WA990       0804   9     81.00
WA990       0804  10     82.00
WA990       0804  11     83.00
WA990       0804  12     86.00
WA990       0804  13     88.00
WA990       0804  14     92.00
WA990       0804  15     85.00
WA990       0804  16     85.00
WA990       0804  17     79.00
WA990       0804  18     83.00
WA990       0804  19     81.00
WA990       0804  20     75.00
WA990       0804  21     69.00
WA990       0804  22     56.00
WA990       0804  23     56.00
WA990       0804  24     53.00
WA990       0804  25     50.00
WA990       0804  26     56.00
WA990       0804  27     56.00
WA990       0804  28     55.00
WA990       0804  29     67.00
WA990       0804  30     71.00
WA990       0804  31     74.00
WA990       0904   1     54.00
WA990       0904   2     49.00
WA990       0904   3     56.00
WA990       0904   4     56.00
WA990       0904   5     58.00
WA990       0904   6     62.00
WA990       0904   7     65.00
WA990       0904   8     59.00
WA990       0904   9     55.00
WA990       0904  10     59.00
WA990       0904  11     52.00
WA990       0904  12     52.00
WA990       0904  13     48.00
WA990       0904  14     48.00
WA990       0904  15     48.00
WA990       0904  16     47.00
WA990       0904  17     47.00
WA990       0904  18     45.00
WA990       0904  19     48.00
WA990       0904  20     47.00
WA990       0904  21     56.00
WA990       0904  22     51.00
WA990       0904  23     59.00
WA990       0904  24     62.00
WA990       0904  25     63.00
WA990       0904  26     64.00
WA990       0904  27     67.00
WA990       0904  28     66.00
WA990       0904  29     61.00
WA990       0904  30     55.00
WA990       1004   1     60.00
WA990       1004   2     65.00
WA990       1004   3     64.00
WA990       1004   4     62.00
WA990       1004   5     64.00
WA990       1004   6     51.00
WA990       1004   7     53.00
WA990       1004   8     49.00
WA990       1004   9     44.00
WA990       1004  10     50.00
WA990       1004  11     54.00
WA990       1004  12     57.00
WA990       1004  13     60.00
WA990       1004  14     59.00
WA990       1004  15     52.00
WA990       1004  16     50.00
WA990       1004  17     44.00
WA990       1004  18     39.00
WA990       1004  19     43.00
WA990       1004  20     43.00
WA990       1004  21     40.00
WA990       1004  22     41.00
WA990       1004  23     35.00
WA990       1004  24     36.00
WA990       1004  25     37.00
WA990       1004  26     38.00
WA990       1004  27     40.00
WA990       1004  28     39.00
WA990       1004  29     40.00
WA990       1004  30     36.00
WA990       1004  31     34.00
WA990       1104   1     34.00
WA990       1104   2     36.00
WA990       1104   3     34.00
WA990       1104   4     35.00
WA990       1104   5     37.00
WA990       1104   6     40.00
WA990       1104   7     44.00
WA990       1104   8     46.00
WA990       1104   9     43.00
WA990       1104  10     40.00
WA990       1104  11     37.00
WA990       1104  12     41.00
WA990       1104  13     42.00
WA990       1104  14     41.00
WA990       1104  15     45.00
WA990       1104  16     38.00
WA990       1104  17     32.00
WA990       1104  18     34.00
WA990       1104  19     35.00
WA990       1104  20     34.00
WA990       1104  21     34.00
WA990       1104  22     36.00
WA990       1104  23     37.00
WA990       1104  24     38.00
WA990       1104  25     38.00
WA990       1104  26     33.00
WA990       1104  27     33.00
WA990       1104  28     28.00
WA990       1104  29     29.00
WA990       1104  30     33.00
WA990       1204   1     30.00
WA990       1204   2     34.00
WA990       1204   3     35.00
WA990       1204   4     34.00
WA990       1204   5     33.00
WA990       1204   6     29.00
WA990       1204   7     32.00
WA990       1204   8     34.00
WA990       1204   9     34.00
WA990       1204  10     38.00
WA990       1204  11     36.00
WA990       1204  12     30.00
WA990       1204  13     36.00
WA990       1204  14     37.00
WA990       1204  15     36.00
WA990       1204  16     38.00
WA990       1204  17     36.00
WA990       1204  18     40.00
WA990       1204  19     43.00
WA990       1204  20     33.00
WA990       1204  21     34.00
WA990       1204  22     34.00
WA990       1204  23     32.00
WA990       1204  24     37.00
WA990       1204  25     34.00
WA990       1204  26     35.00
WA990       1204  27     33.00
WA990       1204  28     33.00
WA990       1204  29     35.00
WA990       1204  30     35.00
WA990       1204  31     29.00
WA990       0105   1     22.00
WA990       0105   2     20.00
WA990       0105   3     20.00
WA990       0105   4     16.00
WA990       0105   5     23.00
WA990       0105   6     27.00
WA990       0105   7     24.00
WA990       0105   8     19.00
WA990       0105   9     18.00
WA990       0105  10     19.00
WA990       0105  11     28.00
WA990       0105  12     29.00
WA990       0105  13     23.00
WA990       0105  14     12.00
WA990       0105  15     21.00
WA990       0105  16     35.00
WA990       0105  17     36.00
WA990       0105  18     39.00
WA990       0105  19     41.00
WA990       0105  20     39.00
WA990       0105  21     41.00
WA990       0105  22     40.00
WA990       0105  23     41.00
WA990       0105  24     41.00
WA990       0105  25     42.00
WA990       0105  26     42.00
WA990       0105  27     40.00
WA990       0105  28     38.00
WA990       0105  29     39.00
WA990       0105  30     40.00
WA990       0105  31     38.00
WA990       0205   1     36.00
WA990       0205   2     43.00
WA990       0205   3     44.00
WA990       0205   4     40.00
WA990       0205   5     32.00
WA990       0205   6     29.00
WA990       0205   7     34.00
WA990       0205   8     32.00
WA990       0205   9     35.00
WA990       0205  10     35.00
WA990       0205  11     35.00
WA990       0205  12     36.00
WA990       0205  13     32.00
WA990       0205  14     31.00
WA990       0205  15     27.00
WA990       0205  16     32.00
WA990       0205  17     34.00
WA990       0205  18     35.00
WA990       0205  19     35.00
WA990       0205  20     33.00
WA990       0205  21     39.00
WA990       0205  22     43.00
WA990       0205  23     45.00
WA990       0205  24     47.00
WA990       0205  25     47.00
WA990       0205  26     47.00
WA990       0205  27     49.00
WA990       0205  28     43.00
WA990       0305   1     43.00
WA990       0305   2     45.00
WA990       0305   3     46.00
WA990       0305   4     46.00
WA990       0305   5     48.00
WA990       0305   6     48.00
WA990       0305   7     51.00
WA990       0305   8     46.00
WA990       0305   9     51.00
WA990       0305  10     54.00
WA990       0305  11     54.00
WA990       0305  12     47.00
WA990       0305  13     49.00
WA990       0305  14     51.00
WA990       0305  15     47.00
WA990       0305  16     36.00
WA990       0305  17     39.00
WA990       0305  18     38.00
WA990       0305  19     40.00
WA990       0305  20     38.00
WA990       0305  21     37.00
WA990       0305  22     37.00
WA990       0305  23     40.00
WA990       0305  24     41.00
WA990       0305  25     40.00
WA990       0305  26     34.00
WA990       0305  27     39.00
WA990       0305  28     40.00
WA990       0305  29     38.00
WA990       0305  30     38.00
WA990       0305  31     37.00
WA990       0405   1     37.00
WA990       0405   2     38.00
WA990       0405   3     40.00
WA990       0405   4     40.00
WA990       0405   5     42.00
WA990       0405   6     49.00
WA990       0405   7     44.00
WA990       0405   8     43.00
WA990       0405   9     41.00
WA990       0405  10     44.00
WA990       0405  11     38.00
WA990       0405  12     40.00
WA990       0405  13     45.00
WA990       0405  14     40.00
WA990       0405  15     39.00
WA990       0405  16     41.00
WA990       0405  17     43.00
WA990       0405  18     51.00
WA990       0405  19     55.00
WA990       0405  20     57.00
WA990       0405  21     57.00
WA990       0405  22     57.00
WA990       0405  23     58.00
WA990       0405  24     59.00
WA990       0405  25     64.00
WA990       0405  26     69.00
WA990       0405  27     58.00
WA990       0405  28     57.00
WA990       0405  29     58.00
WA990       0405  30     53.00
WA990       0505   1     62.00
WA990       0505   2     60.00
WA990       0505   3     54.00
WA990       0505   4     55.00
WA990       0505   5     65.00
WA990       0505   6     58.00
WA990       0505   7     58.00
WA990       0505   8     58.00
WA990       0505   9     57.00
WA990       0505  10     60.00
WA990       0505  11     63.00
WA990       0505  12     68.00
WA990       0505  13     65.00
WA990       0505  14     58.00
WA990       0505  15     52.00
WA990       0505  16     51.00
WA990       0505  17     54.00
WA990       0505  18     48.00
WA990       0505  19     49.00
WA990       0505  20     52.00
WA990       0505  21     53.00
WA990       0505  22     46.00
WA990       0505  23     51.00
WA990       0505  24     60.00
WA990       0505  25     69.00
WA990       0505  26     75.00
WA990       0505  27     80.00
WA990       0505  28     84.00
WA990       0505  29     78.00
WA990       0505  30     67.00
WA990       0505  31     53.00
WA990       0605   1     56.00
WA990       0605   2     54.00
WA990       0605   3     54.00
WA990       0605   4     60.00
WA990       0605   5     46.00
WA990       0605   6     58.00
WA990       0605   7     46.00
WA990       0605   8     49.00
WA990       0605   9     57.00
WA990       0605  10     61.00
WA990       0605  11     55.00
WA990       0605  12     51.00
WA990       0605  13     49.00
WA990       0605  14     49.00
WA990       0605  15     59.00
WA990       0605  16     65.00
WA990       0605  17     50.00
WA990       0605  18     51.00
WA990       0605  19     67.00
WA990       0605  20     76.00
WA990       0605  21     81.00
WA990       0605  22     58.00
WA990       0605  23     66.00
WA990       0605  24     69.00
WA990       0605  25     65.00
WA990       0605  26     65.00
WA990       0605  27     54.00
WA990       0605  28     60.00
WA990       0605  29     67.00
WA990       0605  30     68.00
WA990       0705   1     63.00
WA990       0705   2     56.00
WA990       0705   3     67.00
WA990       0705   4     70.00
WA990       0705   5     69.00
WA990       0705   6     54.00
WA990       0705   7     62.00
WA990       0705   8     52.00
WA990       0705   9     60.00
WA990       0705  10     63.00
WA990       0705  11     62.00
WA990       0705  12     64.00
WA990       0705  13     59.00
WA990       0705  14     74.00
WA990       0705  15     60.00
WA990       0705  16     65.00
WA990       0705  17     77.00
WA990       0705  18     77.00
WA990       0705  19     72.00
WA990       0705  20     73.00
WA990       0705  21     84.00
WA990       0705  22     60.00
WA990       0705  23     67.00
WA990       0705  24     70.00
WA990       0705  25     74.00
WA990       0705  26     79.00
WA990       0705  27     83.00
WA990       0705  28     78.00
WA990       0705  29     74.00
WA990       0705  30     78.00
WA990       0705  31     79.00
WA990       0805   1     65.00
WA990       0805   2     71.00
WA990       0805   3     78.00
WA990       0805   4     83.00
WA990       0805   5     82.00
WA990       0805   6     79.00
WA990       0805   7     78.00
WA990       0805   8     80.00
WA990       0805   9     80.00
WA990       0805  10     73.00
WA990       0805  11     75.00
WA990       0805  12     74.00
WA990       0805  13     78.00
WA990       0805  14     80.00
WA990       0805  15     80.00
WA990       0805  16     72.00
WA990       0805  17     60.00
WA990       0805  18     68.00
WA990       0805  19     74.00
WA990       0805  20     78.00
WA990       0805  21     75.00
WA990       0805  22     69.00
WA990       0805  23     59.00
WA990       0805  24     69.00
WA990       0805  25     74.00
WA990       0805  26     75.00
WA990       0805  27     74.00
WA990       0805  28     69.00
WA990       0805  29     54.00
WA990       0805  30     54.00
WA990       0805  31     63.00
WA990       0905   1     72.00
WA990       0905   2     64.00
WA990       0905   3     55.00
WA990       0905   4     50.00
WA990       0905   5     61.00
WA990       0905   6     67.00
WA990       0905   7     68.00
WA990       0905   8     65.00
WA990       0905   9     50.00
WA990       0905  10     56.00
WA990       0905  11     51.00
WA990       0905  12     54.00
WA990       0905  13     60.00
WA990       0905  14     56.00
WA990       0905  15     55.00
WA990       0905  16     50.00
WA990       0905  17     54.00
WA990       0905  18     57.00
WA990       0905  19     53.00
WA990       0905  20     54.00
WA990       0905  21     56.00
WA990       0905  22     51.00
WA990       0905  23     54.00
WA990       0905  24     57.00
WA990       0905  25     60.00
WA990       0905  26     63.00
WA990       0905  27     59.00
WA990       0905  28     62.00
WA990       0905  29     52.00
WA990       0905  30     50.00
WA990       1005   1     44.00
WA990       1005   2     46.00
WA990       1005   3     44.00
WA990       1005   4     48.00
WA990       1005   5     48.00
WA990       1005   6     47.00
WA990       1005   7     43.00
WA990       1005   8     48.00
WA990       1005   9     48.00
WA990       1005  10     48.00
WA990       1005  11     47.00
WA990       1005  12     48.00
WA990       1005  13     46.00
WA990       1005  14     49.00
WA990       1005  15     50.00
WA990       1005  16     45.00
WA990       1005  17     53.00
WA990       1005  18     52.00
WA990       1005  19     48.00
WA990       1005  20     45.00
WA990       1005  21     49.00
WA990       1005  22     53.00
WA990       1005  23     49.00
WA990       1005  24     48.00
WA990       1005  25     53.00
WA990       1005  26     40.00
WA990       1005  27     40.00
WA990       1005  28     40.00
WA990       1005  29     40.00
WA990       1005  30     40.00
WA990       1005  31     37.00
WA990       1105   1     36.00
WA990       1105   2     36.00
WA990       1105   3     34.00
WA990       1105   4     34.00
WA990       1105   5     36.00
WA990       1105   6     35.00
WA990       1105   7     35.00
WA990       1105   8     36.00
WA990       1105   9     35.00
WA990       1105  10     38.00
WA990       1105  11     33.00
WA990       1105  12     35.00
WA990       1105  13     36.00
WA990       1105  14     33.00
WA990       1105  15     32.00
WA990       1105  16     35.00
WA990       1105  17     35.00
WA990       1105  18     37.00
WA990       1105  19     39.00
WA990       1105  20     39.00
WA990       1105  21     40.00
WA990       1105  22     39.00
WA990       1105  23     40.00
WA990       1105  24     43.00
WA990       1105  25     37.00
WA990       1105  26     31.00
WA990       1105  27     29.00
WA990       1105  28     26.00
WA990       1105  29     29.00
WA990       1105  30     29.00
WA990       1205   1     25.00
WA990       1205   2     28.00
WA990       1205   3     28.00
WA990       1205   4     26.00
WA990       1205   5     35.00
WA990       1205   6     31.00
WA990       1205   7     28.00
WA990       1205   8     30.00
WA990       1205   9     32.00
WA990       1205  10     36.00
WA990       1205  11     35.00
WA990       1205  12     35.00
WA990       1205  13     29.00
WA990       1205  14     29.00
WA990       1205  15     27.00
WA990       1205  16     29.00
WA990       1205  17     28.00
WA990       1205  18     26.00
WA990       1205  19     34.00
WA990       1205  20     38.00
WA990       1205  21     37.00
WA990       1205  22     37.00
WA990       1205  23     36.00
WA990       1205  24     41.00
WA990       1205  25     40.00
WA990       1205  26     37.00
WA990       1205  27     35.00
WA990       1205  28     34.00
WA990       1205  29     34.00
WA990       1205  30     36.00
WA990       1205  31     35.00
WA990       0106   1     35.00
WA990       0106   2     36.00
WA990       0106   3     34.00
WA990       0106   4     36.00
WA990       0106   5     34.00
WA990       0106   6     35.00
WA990       0106   7     37.00
WA990       0106   8     34.00
WA990       0106   9     35.00
WA990       0106  10     35.00
WA990       0106  11     35.00
WA990       0106  12     35.00
WA990       0106  13     35.00
WA990       0106  14     36.00
WA990       0106  15     30.00
WA990       0106  16     34.00
WA990       0106  17     36.00
WA990       0106  18     37.00
WA990       0106  19     33.00
WA990       0106  20     36.00
WA990       0106  21     33.00
WA990       0106  22     36.00
WA990       0106  23     35.00
WA990       0106  24     36.00
WA990       0106  25     35.00
WA990       0106  26     33.00
WA990       0106  27     35.00
WA990       0106  28     36.00
WA990       0106  29     36.00
WA990       0106  30     35.00
WA990       0106  31     34.00
WA990       0206   1     35.00
WA990       0206   2     37.00
WA990       0206   3     36.00
WA990       0206   4     35.00
WA990       0206   5     35.00
WA990       0206   6     36.00
WA990       0206   7     35.00
WA990       0206   8     36.00
WA990       0206   9     29.00
WA990       0206  10     29.00
WA990       0206  11     34.00
WA990       0206  12     38.00
WA990       0206  13     36.00
WA990       0206  14     28.00
WA990       0206  15     28.00
WA990       0206  16     24.00
WA990       0206  17     20.00
WA990       0206  18     28.00
WA990       0206  19     31.00
WA990       0206  20     34.00
WA990       0206  21     35.00
WA990       0206  22     33.00
WA990       0206  23     31.00
WA990       0206  24     29.00
WA990       0206  25     27.00
WA990       0206  26     37.00
WA990       0206  27     38.00
WA990       0206  28     37.00
WA990       0306   1     36.00
WA990       0306   2     35.00
WA990       0306   3     36.00
WA990       0306   4     41.00
WA990       0306   5     34.00
WA990       0306   6     37.00
WA990       0306   7     37.00
WA990       0306   8     33.00
WA990       0306   9     33.00
WA990       0306  10     36.00
WA990       0306  11     39.00
WA990       0306  12     40.00
WA990       0306  13     37.00
WA990       0306  14     35.00
WA990       0306  15     36.00
WA990       0306  16     36.00
WA990       0306  17     38.00
WA990       0306  18     36.00
WA990       0306  19     45.00
WA990       0306  20     42.00
WA990       0306  21     43.00
WA990       0306  22     40.00
WA990       0306  23     41.00
WA990       0306  24     40.00
WA990       0306  25     43.00
WA990       0306  26     37.00
WA990       0306  27     46.00
WA990       0306  28     42.00
WA990       0306  29     46.00
WA990       0306  30     45.00
WA990       0306  31     42.00
WA990       0406   1     39.00
WA990       0406   2     48.00
WA990       0406   3     48.00
WA990       0406   4     49.00
WA990       0406   5     50.00
WA990       0406   6     44.00
WA990       0406   7     46.00
WA990       0406   8     47.00
WA990       0406   9     46.00
WA990       0406  10     46.00
WA990       0406  11     49.00
WA990       0406  12     40.00
WA990       0406  13     39.00
WA990       0406  14     35.00
WA990       0406  15     38.00
WA990       0406  16     38.00
WA990       0406  17     45.00
WA990       0406  18     45.00
WA990       0406  19     45.00
WA990       0406  20     49.00
WA990       0406  21     41.00
WA990       0406  22     52.00
WA990       0406  23     55.00
WA990       0406  24     57.00
WA990       0406  25     56.00
WA990       0406  26     44.00
WA990       0406  27     49.00
WA990       0406  28     55.00
WA990       0406  29     46.00
WA990       0406  30     47.00
WA990       0506   1     41.00
WA990       0506   2     51.00
WA990       0506   3     54.00
WA990       0506   4     57.00
WA990       0506   5     58.00
WA990       0506   6     44.00
WA990       0506   7     45.00
WA990       0506   8     44.00
WA990       0506   9     53.00
WA990       0506  10     53.00
WA990       0506  11     45.00
WA990       0506  12     44.00
WA990       0506  13     55.00
WA990       0506  14     59.00
WA990       0506  15     66.00
WA990       0506  16     65.00
WA990       0506  17     64.00
WA990       0506  18     62.00
WA990       0506  19     54.00
WA990       0506  20     52.00
WA990       0506  21     57.00
WA990       0506  22     49.00
WA990       0506  23     53.00
WA990       0506  24     49.00
WA990       0506  25     57.00
WA990       0506  26     48.00
WA990       0506  27     51.00
WA990       0506  28     53.00
WA990       0506  29     54.00
WA990       0506  30     63.00
WA990       0506  31     66.00
WA990       0606   1     59.00
WA990       0606   2     60.00
WA990       0606   3     59.00
WA990       0606   4     49.00
WA990       0606   5     56.00
WA990       0606   6     65.00
WA990       0606   7     69.00
WA990       0606   8     49.00
WA990       0606   9     57.00
WA990       0606  10     62.00
WA990       0606  11     66.00
WA990       0606  12     64.00
WA990       0606  13     53.00
WA990       0606  14     52.00
WA990       0606  15     55.00
WA990       0606  16     56.00
WA990       0606  17     56.00
WA990       0606  18     61.00
WA990       0606  19     54.00
WA990       0606  20     58.00
WA990       0606  21     60.00
WA990       0606  22     61.00
WA990       0606  23     70.00
WA990       0606  24     78.00
WA990       0606  25     85.00
WA990       0606  26     89.00
WA990       0606  27     80.00
WA990       0606  28     74.00
WA990       0606  29     78.00
WA990       0606  30     79.00
WA990       0706   1     79.00
WA990       0706   2     84.00
WA990       0706   3     85.00
WA990       0706   4     81.00
WA990       0706   5     77.00
WA990       0706   6     57.00
WA990       0706   7     72.00
WA990       0706   8     80.00
WA990       0706   9     75.00
WA990       0706  10     67.00
WA990       0706  11     64.00
WA990       0706  12     58.00
WA990       0706  13     61.00
WA990       0706  14     67.00
WA990       0706  15     66.00
WA990       0706  16     77.00
WA990       0706  17     65.00
WA990       0706  18     66.00
WA990       0706  19     68.00
WA990       0706  20     84.00
WA990       0706  21     91.00
WA990       0706  22     90.00
WA990       0706  23     92.00
WA990       0706  24     84.00
WA990       0706  25     79.00
WA990       0706  26     81.00
WA990       0706  27     78.00
WA990       0706  28     71.00
WA990       0706  29     65.00
WA990       0706  30     51.00
WA990       0706  31     65.00
WA990       0806   1     62.00
WA990       0806   2     70.00
WA990       0806   3     72.00
WA990       0806   4     70.00
WA990       0806   5     75.00
WA990       0806   6     79.00
WA990       0806   7     80.00
WA990       0806   8     74.00
WA990       0806   9     65.00
WA990       0806  10     59.00
WA990       0806  11     61.00
WA990       0806  12     70.00
WA990       0806  13     74.00
WA990       0806  14     75.00
WA990       0806  15     69.00
WA990       0806  16     74.00
WA990       0806  17     75.00
WA990       0806  18     78.00
WA990       0806  19     78.00
WA990       0806  20     81.00
WA990       0806  21     85.00
WA990       0806  22     71.00
WA990       0806  23     62.00
WA990       0806  24     68.00
WA990       0806  25     71.00
WA990       0806  26     76.00
WA990       0806  27     79.00
WA990       0806  28     81.00
WA990       0806  29     58.00
WA990       0806  30     53.00
WA990       0806  31     65.00
WA990       0906   1     73.00
WA990       0906   2     77.00
WA990       0906   3     82.00
WA990       0906   4     82.00
WA990       0906   5     77.00
WA990       0906   6     77.00
WA990       0906   7     74.00
WA990       0906   8     74.00
WA990       0906   9     56.00
WA990       0906  10     67.00
WA990       0906  11     73.00
WA990       0906  12     69.00
WA990       0906  13     56.00
WA990       0906  14     45.00
WA990       0906  15     48.00
WA990       0906  16     49.00
WA990       0906  17     53.00
WA990       0906  18     54.00
WA990       0906  19     52.00
WA990       0906  20     46.00
WA990       0906  21     46.00
WA990       0906  22     55.00
WA990       0906  23     62.00
WA990       0906  24     65.00
WA990       0906  25     69.00
WA990       0906  26     64.00
WA990       0906  27     67.00
WA990       0906  28     66.00
WA990       0906  29     64.00
WA990       0906  30     57.00
WA990       1006   1     53.00
WA990       1006   2     53.00
WA990       1006   3     53.00
WA990       1006   4     55.00
WA990       1006   5     61.00
WA990       1006   6     50.00
WA990       1006   7     49.00
WA990       1006   8     47.00
WA990       1006   9     50.00
WA990       1006  10     58.00
WA990       1006  11     58.00
WA990       1006  12     60.00
WA990       1006  13     58.00
WA990       1006  14     55.00
WA990       1006  15     46.00
WA990       1006  16     45.00
WA990       1006  17     44.00
WA990       1006  18     45.00
WA990       1006  19     51.00
WA990       1006  20     48.00
WA990       1006  21     47.00
WA990       1006  22     52.00
WA990       1006  23     48.00
WA990       1006  24     39.00
WA990       1006  25     40.00
WA990       1006  26     44.00
WA990       1006  27     46.00
WA990       1006  28     46.00
WA990       1006  29     41.00
WA990       1006  30     29.00
WA990       1006  31     32.00
WA990       1106   1     37.00
WA990       1106   2     34.00
WA990       1106   3     39.00
WA990       1106   4     42.00
WA990       1106   5     42.00
WA990       1106   6     50.00
WA990       1106   7     45.00
WA990       1106   8     36.00
WA990       1106   9     35.00
WA990       1106  10     33.00
WA990       1106  11     36.00
WA990       1106  12     34.00
WA990       1106  13     34.00
WA990       1106  14     36.00
WA990       1106  15     38.00
WA990       1106  16     34.00
WA990       1106  17     35.00
WA990       1106  18     37.00
WA990       1106  19     38.00
WA990       1106  20     36.00
WA990       1106  21     35.00
WA990       1106  22     37.00
WA990       1106  23     34.00
WA990       1106  24     33.00
WA990       1106  25     32.00
WA990       1106  26     27.00
WA990       1106  27     16.00
WA990       1106  28      2.00
WA990       1106  29     20.00
WA990       1106  30     34.00
WA990       1206   1     30.00
WA990       1206   2     30.00
WA990       1206   3     36.00
WA990       1206   4     35.00
WA990       1206   5     35.00
WA990       1206   6     36.00
WA990       1206   7     35.00
WA990       1206   8     36.00
WA990       1206   9     39.00
WA990       1206  10     37.00
