$ Get data for 1012:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:40:59 from web application
$ Data source: nrcs
$ Data type: Air Temperature Maximum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1012          Swift Creek
WA1012      0108  28   -999.00
WA1012      0108  29   -999.00
WA1012      0108  30   -999.00
WA1012      0108  31   -999.00
WA1012      0208   1   -999.00
WA1012      0208   2   -999.00
WA1012      0208   3   -999.00
WA1012      0208   4   -999.00
WA1012      0208   5   -999.00
WA1012      0208   6   -999.00
WA1012      0208   7   -999.00
WA1012      0208   8   -999.00
WA1012      0208   9   -999.00
WA1012      0208  10   -999.00
WA1012      0208  11   -999.00
WA1012      0208  12   -999.00
WA1012      0208  13   -999.00
WA1012      0208  14   -999.00
WA1012      0208  15   -999.00
WA1012      0208  16   -999.00
WA1012      0208  17   -999.00
WA1012      0208  18   -999.00
WA1012      0208  19   -999.00
WA1012      0208  20   -999.00
WA1012      0208  21   -999.00
WA1012      0208  22   -999.00
WA1012      0208  23   -999.00
WA1012      0208  24   -999.00
WA1012      0208  25   -999.00
WA1012      0208  26   -999.00
WA1012      0208  27   -999.00
WA1012      0208  28   -999.00
WA1012      0208  29   -999.00
WA1012      0308   1   -999.00
WA1012      0308   2   -999.00
WA1012      0308   3   -999.00
WA1012      0308   4   -999.00
WA1012      0308   5   -999.00
WA1012      0308   6   -999.00
WA1012      0308   7   -999.00
WA1012      0308   8   -999.00
WA1012      0308   9   -999.00
WA1012      0308  10   -999.00
WA1012      0308  11   -999.00
WA1012      0308  12   -999.00
WA1012      0308  13   -999.00
WA1012      0308  14   -999.00
WA1012      0308  15   -999.00
WA1012      0308  16   -999.00
WA1012      0308  17   -999.00
WA1012      0308  18   -999.00
WA1012      0308  19   -999.00
WA1012      0308  20   -999.00
WA1012      0308  21   -999.00
WA1012      0308  22   -999.00
WA1012      0308  23   -999.00
WA1012      0308  24   -999.00
WA1012      0308  25   -999.00
WA1012      0308  26   -999.00
WA1012      0308  27   -999.00
WA1012      0308  28   -999.00
WA1012      0308  29   -999.00
WA1012      0308  30   -999.00
WA1012      0308  31   -999.00
WA1012      0408   1   -999.00
WA1012      0408   2   -999.00
WA1012      0408   3   -999.00
WA1012      0408   4   -999.00
WA1012      0408   5   -999.00
WA1012      0408   6   -999.00
WA1012      0408   7   -999.00
WA1012      0408   8   -999.00
WA1012      0408   9   -999.00
WA1012      0408  10   -999.00
WA1012      0408  11   -999.00
WA1012      0408  12   -999.00
WA1012      0408  13   -999.00
WA1012      0408  14   -999.00
WA1012      0408  15   -999.00
WA1012      0408  16   -999.00
WA1012      0408  17   -999.00
WA1012      0408  18   -999.00
WA1012      0408  19   -999.00
WA1012      0408  20   -999.00
WA1012      0408  21   -999.00
WA1012      0408  22   -999.00
WA1012      0408  23   -999.00
WA1012      0408  24   -999.00
WA1012      0408  25   -999.00
WA1012      0408  26   -999.00
WA1012      0408  27   -999.00
WA1012      0408  28   -999.00
WA1012      0408  29   -999.00
WA1012      0408  30   -999.00
WA1012      0508   1   -999.00
WA1012      0508   2   -999.00
WA1012      0508   3   -999.00
WA1012      0508   4   -999.00
WA1012      0508   5   -999.00
WA1012      0508   6   -999.00
WA1012      0508   7   -999.00
WA1012      0508   8   -999.00
WA1012      0508   9   -999.00
WA1012      0508  10   -999.00
WA1012      0508  11   -999.00
WA1012      0508  12     41.00
WA1012      0508  13     45.00
WA1012      0508  14     59.00
WA1012      0508  15     66.00
WA1012      0508  16     67.00
WA1012      0508  17     73.00
WA1012      0508  18     64.00
WA1012      0508  19     64.00
WA1012      0508  20     52.00
WA1012      0508  21     40.00
WA1012      0508  22     41.00
WA1012      0508  23     47.00
WA1012      0508  24     54.00
WA1012      0508  25     54.00
WA1012      0508  26     53.00
WA1012      0508  27     56.00
WA1012      0508  28     49.00
WA1012      0508  29     49.00
WA1012      0508  30     55.00
WA1012      0508  31     53.00
WA1012      0608   1     43.00
WA1012      0608   2     50.00
WA1012      0608   3     42.00
WA1012      0608   4     40.00
WA1012      0608   5     39.00
WA1012      0608   6     37.00
WA1012      0608   7     43.00
WA1012      0608   8     52.00
WA1012      0608   9     44.00
WA1012      0608  10     38.00
WA1012      0608  11     39.00
WA1012      0608  12     57.00
WA1012      0608  13     54.00
WA1012      0608  14     55.00
WA1012      0608  15     55.00
WA1012      0608  16     59.00
WA1012      0608  17     49.00
WA1012      0608  18     49.00
WA1012      0608  19     57.00
WA1012      0608  20     67.00
WA1012      0608  21     64.00
WA1012      0608  22     52.00
WA1012      0608  23     53.00
WA1012      0608  24     57.00
WA1012      0608  25     59.00
WA1012      0608  26     51.00
WA1012      0608  27     70.00
WA1012      0608  28     75.00
WA1012      0608  29     78.00
WA1012      0608  30     73.00
WA1012      0708   1     71.00
WA1012      0708   2     74.00
WA1012      0708   3     64.00
WA1012      0708   4     55.00
WA1012      0708   5     51.00
WA1012      0708   6     55.00
WA1012      0708   7     66.00
WA1012      0708   8     74.00
WA1012      0708   9     74.00
WA1012      0708  10     60.00
WA1012      0708  11     65.00
WA1012      0708  12     75.00
WA1012      0708  13     74.00
WA1012      0708  14     72.00
WA1012      0708  15     70.00
WA1012      0708  16     65.00
WA1012      0708  17     66.00
WA1012      0708  18     57.00
WA1012      0708  19     64.00
WA1012      0708  20     71.00
WA1012      0708  21     69.00
WA1012      0708  22     56.00
WA1012      0708  23     54.00
WA1012      0708  24     68.00
WA1012      0708  25     64.00
WA1012      0708  26     62.00
WA1012      0708  27     54.00
WA1012      0708  28     65.00
WA1012      0708  29     54.00
WA1012      0708  30     52.00
WA1012      0708  31     62.00
WA1012      0808   1     51.00
WA1012      0808   2     53.00
WA1012      0808   3     62.00
WA1012      0808   4     72.00
WA1012      0808   5     77.00
WA1012      0808   6     75.00
WA1012      0808   7     75.00
WA1012      0808   8     63.00
WA1012      0808   9     51.00
WA1012      0808  10     54.00
WA1012      0808  11     62.00
WA1012      0808  12     66.00
WA1012      0808  13     71.00
WA1012      0808  14     78.00
WA1012      0808  15     83.00
WA1012      0808  16     86.00
WA1012      0808  17     83.00
WA1012      0808  18     66.00
WA1012      0808  19     51.00
WA1012      0808  20     52.00
WA1012      0808  21     48.00
WA1012      0808  22     60.00
WA1012      0808  23     67.00
WA1012      0808  24     61.00
WA1012      0808  25     52.00
WA1012      0808  26     53.00
WA1012      0808  27     50.00
WA1012      0808  28     58.00
WA1012      0808  29     64.00
WA1012      0808  30     48.00
WA1012      0808  31     49.00
WA1012      0908   1     49.00
WA1012      0908   2     58.00
WA1012      0908   3     59.00
WA1012      0908   4     62.00
WA1012      0908   5     64.00
WA1012      0908   6     62.00
WA1012      0908   7     63.00
WA1012      0908   8     65.00
WA1012      0908   9     63.00
WA1012      0908  10     63.00
WA1012      0908  11     66.00
WA1012      0908  12     65.00
WA1012      0908  13     64.00
WA1012      0908  14     67.00
WA1012      0908  15     73.00
WA1012      0908  16     77.00
WA1012      0908  17     73.00
WA1012      0908  18     69.00
WA1012      0908  19     67.00
WA1012      0908  20     48.00
WA1012      0908  21     49.00
WA1012      0908  22     45.00
WA1012      0908  23     51.00
WA1012      0908  24     54.00
WA1012      0908  25     47.00
WA1012      0908  26     54.00
WA1012      0908  27     58.00
WA1012      0908  28     64.00
WA1012      0908  29     69.00
WA1012      0908  30     69.00
WA1012      1008   1     68.00
WA1012      1008   2     60.00
WA1012      1008   3     47.00
WA1012      1008   4     46.00
WA1012      1008   5     44.00
WA1012      1008   6     46.00
WA1012      1008   7     45.00
WA1012      1008   8     42.00
WA1012      1008   9     39.00
WA1012      1008  10     40.00
WA1012      1008  11     46.00
WA1012      1008  12     45.00
WA1012      1008  13     48.00
WA1012      1008  14     46.00
WA1012      1008  15     44.00
WA1012      1008  16     45.00
WA1012      1008  17     56.00
WA1012      1008  18     49.00
WA1012      1008  19     51.00
WA1012      1008  20     42.00
WA1012      1008  21     45.00
WA1012      1008  22     55.00
WA1012      1008  23     53.00
WA1012      1008  24     49.00
WA1012      1008  25     56.00
WA1012      1008  26     56.00
WA1012      1008  27     60.00
WA1012      1008  28     61.00
WA1012      1008  29     55.00
WA1012      1008  30     56.00
WA1012      1008  31     51.00
WA1012      1108   1     50.00
WA1012      1108   2     43.00
WA1012      1108   3     37.00
WA1012      1108   4     36.00
WA1012      1108   5     35.00
WA1012      1108   6     47.00
WA1012      1108   7     47.00
WA1012      1108   8     44.00
WA1012      1108   9     39.00
WA1012      1108  10     37.00
WA1012      1108  11     45.00
WA1012      1108  12     48.00
WA1012      1108  13     41.00
WA1012      1108  14     49.00
WA1012      1108  15     60.00
WA1012      1108  16     61.00
WA1012      1108  17     62.00
WA1012      1108  18     48.00
WA1012      1108  19     47.00
WA1012      1108  20     43.00
WA1012      1108  21     39.00
WA1012      1108  22     34.00
WA1012      1108  23     40.00
WA1012      1108  24     48.00
WA1012      1108  25     46.00
WA1012      1108  26     42.00
WA1012      1108  27     40.00
WA1012      1108  28     42.00
WA1012      1108  29     47.00
WA1012      1108  30     58.00
WA1012      1208   1     52.00
WA1012      1208   2     39.00
WA1012      1208   3     39.00
WA1012      1208   4     46.00
WA1012      1208   5     51.00
WA1012      1208   6     48.00
WA1012      1208   7     38.00
WA1012      1208   8     33.00
WA1012      1208   9     41.00
WA1012      1208  10     43.00
WA1012      1208  11     48.00
WA1012      1208  12     41.00
WA1012      1208  13     26.00
WA1012      1208  14     23.00
WA1012      1208  15     22.00
WA1012      1208  16     27.00
WA1012      1208  17     24.00
WA1012      1208  18     24.00
WA1012      1208  19     22.00
WA1012      1208  20     19.00
WA1012      1208  21     23.00
WA1012      1208  22     28.00
WA1012      1208  23     25.00
WA1012      1208  24     27.00
WA1012      1208  25     28.00
WA1012      1208  26     28.00
WA1012      1208  27     35.00
WA1012      1208  28     38.00
WA1012      1208  29     33.00
WA1012      1208  30     29.00
WA1012      1208  31     31.00
WA1012      0109   1     35.00
WA1012      0109   2     31.00
WA1012      0109   3     27.00
WA1012      0109   4     28.00
WA1012      0109   5     34.00
WA1012      0109   6     39.00
WA1012      0109   7     40.00
WA1012      0109   8     37.00
WA1012      0109   9     36.00
WA1012      0109  10     36.00
WA1012      0109  11     44.00
WA1012      0109  12     53.00
WA1012      0109  13     58.00
WA1012      0109  14     61.00
WA1012      0109  15     60.00
WA1012      0109  16     63.00
WA1012      0109  17     56.00
WA1012      0109  18     55.00
WA1012      0109  19     54.00
WA1012      0109  20     48.00
WA1012      0109  21     51.00
WA1012      0109  22     46.00
WA1012      0109  23     41.00
WA1012      0109  24     35.00
WA1012      0109  25     25.00
WA1012      0109  26     28.00
WA1012      0109  27     30.00
WA1012      0109  28     32.00
WA1012      0109  29     51.00
WA1012      0109  30     52.00
WA1012      0109  31     30.00
WA1012      0209   1     42.00
WA1012      0209   2     48.00
WA1012      0209   3     51.00
WA1012      0209   4     55.00
WA1012      0209   5     50.00
WA1012      0209   6     38.00
WA1012      0209   7     41.00
WA1012      0209   8     39.00
WA1012      0209   9     28.00
WA1012      0209  10     27.00
WA1012      0209  11     32.00
WA1012      0209  12     30.00
WA1012      0209  13     29.00
WA1012      0209  14     29.00
WA1012      0209  15     35.00
WA1012      0209  16     36.00
WA1012      0209  17     35.00
WA1012      0209  18     42.00
WA1012      0209  19     43.00
WA1012      0209  20     45.00
WA1012      0209  21     43.00
WA1012      0209  22     41.00
WA1012      0209  23     39.00
WA1012      0209  24     35.00
WA1012      0209  25     34.00
WA1012      0209  26     28.00
WA1012      0209  27     30.00
WA1012      0209  28     40.00
WA1012      0309   1     42.00
WA1012      0309   2     40.00
WA1012      0309   3     36.00
WA1012      0309   4     39.00
WA1012      0309   5     30.00
WA1012      0309   6     32.00
WA1012      0309   7     29.00
WA1012      0309   8     32.00
WA1012      0309   9     26.00
WA1012      0309  10     28.00
WA1012      0309  11     29.00
WA1012      0309  12     41.00
WA1012      0309  13     45.00
WA1012      0309  14     31.00
WA1012      0309  15     34.00
WA1012      0309  16     34.00
WA1012      0309  17     34.00
WA1012      0309  18     38.00
WA1012      0309  19     39.00
WA1012      0309  20     38.00
WA1012      0309  21     38.00
WA1012      0309  22     33.00
WA1012      0309  23     31.00
WA1012      0309  24     37.00
WA1012      0309  25     36.00
WA1012      0309  26     38.00
WA1012      0309  27     39.00
WA1012      0309  28     34.00
WA1012      0309  29     34.00
WA1012      0309  30     34.00
WA1012      0309  31     33.00
WA1012      0409   1     34.00
WA1012      0409   2     35.00
WA1012      0409   3     38.00
WA1012      0409   4     39.00
WA1012      0409   5     47.00
WA1012      0409   6     55.00
WA1012      0409   7     56.00
WA1012      0409   8     38.00
WA1012      0409   9     42.00
WA1012      0409  10     38.00
WA1012      0409  11     38.00
WA1012      0409  12     39.00
WA1012      0409  13     35.00
WA1012      0409  14     36.00
WA1012      0409  15     39.00
WA1012      0409  16     49.00
WA1012      0409  17     42.00
WA1012      0409  18     51.00
WA1012      0409  19     61.00
WA1012      0409  20     65.00
WA1012      0409  21     64.00
WA1012      0409  22     52.00
WA1012      0409  23     38.00
WA1012      0409  24     44.00
WA1012      0409  25     37.00
WA1012      0409  26     43.00
WA1012      0409  27     44.00
WA1012      0409  28     38.00
WA1012      0409  29     40.00
WA1012      0409  30     50.00
WA1012      0509   1     48.00
WA1012      0509   2     48.00
WA1012      0509   3     47.00
WA1012      0509   4     41.00
WA1012      0509   5     40.00
WA1012      0509   6     41.00
WA1012      0509   7     40.00
WA1012      0509   8     48.00
WA1012      0509   9     53.00
WA1012      0509  10     55.00
WA1012      0509  11     42.00
WA1012      0509  12     35.00
WA1012      0509  13     39.00
WA1012      0509  14     44.00
WA1012      0509  15     54.00
WA1012      0509  16     64.00
WA1012      0509  17     67.00
WA1012      0509  18     60.00
WA1012      0509  19     39.00
WA1012      0509  20     46.00
WA1012      0509  21     57.00
WA1012      0509  22     60.00
WA1012      0509  23     63.00
WA1012      0509  24     56.00
WA1012      0509  25     56.00
WA1012      0509  26     54.00
WA1012      0509  27     59.00
WA1012      0509  28     68.00
WA1012      0509  29     73.00
WA1012      0509  30     70.00
WA1012      0509  31     70.00
WA1012      0609   1     71.00
WA1012      0609   2     62.00
WA1012      0609   3     65.00
WA1012      0609   4     68.00
WA1012      0609   5     51.00
WA1012      0609   6     45.00
WA1012      0609   7     46.00
WA1012      0609   8     55.00
WA1012      0609   9     61.00
WA1012      0609  10     57.00
WA1012      0609  11     58.00
WA1012      0609  12     60.00
WA1012      0609  13     55.00
WA1012      0609  14     53.00
WA1012      0609  15     60.00
WA1012      0609  16     58.00
WA1012      0609  17     55.00
WA1012      0609  18     58.00
WA1012      0609  19     49.00
WA1012      0609  20     47.00
WA1012      0609  21     47.00
WA1012      0609  22     48.00
WA1012      0609  23     62.00
WA1012      0609  24     60.00
WA1012      0609  25     48.00
WA1012      0609  26     58.00
WA1012      0609  27     69.00
WA1012      0609  28     62.00
WA1012      0609  29     64.00
WA1012      0609  30     64.00
WA1012      0709   1     73.00
WA1012      0709   2     78.00
WA1012      0709   3     76.00
WA1012      0709   4     75.00
WA1012      0709   5     71.00
WA1012      0709   6     47.00
WA1012      0709   7     53.00
WA1012      0709   8     46.00
WA1012      0709   9     60.00
WA1012      0709  10     71.00
WA1012      0709  11     71.00
WA1012      0709  12     53.00
WA1012      0709  13     54.00
WA1012      0709  14     65.00
WA1012      0709  15     73.00
WA1012      0709  16     76.00
WA1012      0709  17     77.00
WA1012      0709  18     73.00
WA1012      0709  19     68.00
WA1012      0709  20     74.00
WA1012      0709  21     77.00
WA1012      0709  22     70.00
WA1012      0709  23     59.00
WA1012      0709  24     69.00
WA1012      0709  25     74.00
WA1012      0709  26     77.00
WA1012      0709  27     83.00
WA1012      0709  28     85.00
WA1012      0709  29     81.00
WA1012      0709  30     84.00
WA1012      0709  31     82.00
WA1012      0809   1     86.00
WA1012      0809   2     79.00
WA1012      0809   3     74.00
WA1012      0809   4     71.00
WA1012      0809   5     65.00
WA1012      0809   6     54.00
WA1012      0809   7     52.00
WA1012      0809   8     50.00
WA1012      0809   9     61.00
WA1012      0809  10     62.00
WA1012      0809  11     56.00
WA1012      0809  12     53.00
WA1012      0809  13     52.00
WA1012      0809  14     49.00
WA1012      0809  15     53.00
WA1012      0809  16     62.00
WA1012      0809  17     71.00
WA1012      0809  18     77.00
WA1012      0809  19     83.00
WA1012      0809  20     76.00
WA1012      0809  21     59.00
WA1012      0809  22     65.00
WA1012      0809  23     57.00
WA1012      0809  24     68.00
WA1012      0809  25     56.00
WA1012      0809  26     71.00
WA1012      0809  27   -999.00
WA1012      0809  28     70.00
WA1012      0809  29     54.00
WA1012      0809  30     70.00
WA1012      0809  31     68.00
WA1012      0909   1     64.00
WA1012      0909   2     69.00
WA1012      0909   3     57.00
WA1012      0909   4     61.00
WA1012      0909   5     57.00
WA1012      0909   6     45.00
WA1012      0909   7     47.00
WA1012      0909   8     56.00
WA1012      0909   9     59.00
WA1012      0909  10     68.00
WA1012      0909  11     70.00
WA1012      0909  12     74.00
WA1012      0909  13     70.00
WA1012      0909  14     55.00
WA1012      0909  15     63.00
WA1012      0909  16     61.00
WA1012      0909  17     59.00
WA1012      0909  18     68.00
WA1012      0909  19     59.00
WA1012      0909  20     58.00
WA1012      0909  21     69.00
WA1012      0909  22     72.00
WA1012      0909  23     74.00
WA1012      0909  24     64.00
WA1012      0909  25     71.00
WA1012      0909  26     60.00
WA1012      0909  27     62.00
WA1012      0909  28     56.00
WA1012      0909  29     41.00
WA1012      0909  30     42.00
WA1012      1009   1     45.00
WA1012      1009   2     43.00
WA1012      1009   3     42.00
WA1012      1009   4     48.00
WA1012      1009   5     51.00
WA1012      1009   6     54.00
WA1012      1009   7     55.00
WA1012      1009   8     52.00
WA1012      1009   9     46.00
WA1012      1009  10     39.00
WA1012      1009  11     38.00
WA1012      1009  12     38.00
WA1012      1009  13     40.00
WA1012      1009  14     43.00
WA1012      1009  15     50.00
WA1012      1009  16     54.00
WA1012      1009  17     53.00
WA1012      1009  18     47.00
WA1012      1009  19     46.00
WA1012      1009  20     48.00
WA1012      1009  21     45.00
WA1012      1009  22     44.00
WA1012      1009  23     44.00
WA1012      1009  24     40.00
WA1012      1009  25     43.00
WA1012      1009  26     46.00
WA1012      1009  27     36.00
WA1012      1009  28     33.00
WA1012      1009  29     45.00
WA1012      1009  30     45.00
WA1012      1009  31     43.00
WA1012      1109   1     44.00
WA1012      1109   2     47.00
WA1012      1109   3     49.00
WA1012      1109   4     53.00
WA1012      1109   5     48.00
WA1012      1109   6     35.00
WA1012      1109   7     34.00
WA1012      1109   8     36.00
WA1012      1109   9     37.00
WA1012      1109  10     35.00
WA1012      1109  11     36.00
WA1012      1109  12     37.00
WA1012      1109  13     31.00
WA1012      1109  14     31.00
WA1012      1109  15     36.00
WA1012      1109  16     39.00
WA1012      1109  17     39.00
WA1012      1109  18     31.00
WA1012      1109  19     38.00
WA1012      1109  20     38.00
WA1012      1109  21     31.00
WA1012      1109  22     33.00
WA1012      1109  23     36.00
WA1012      1109  24     48.00
WA1012      1109  25     49.00
WA1012      1109  26     45.00
WA1012      1109  27     41.00
WA1012      1109  28     34.00
WA1012      1109  29     40.00
WA1012      1109  30     45.00
WA1012      1209   1     35.00
WA1012      1209   2     42.00
WA1012      1209   3     46.00
WA1012      1209   4     45.00
WA1012      1209   5     30.00
WA1012      1209   6     22.00
WA1012      1209   7     14.00
WA1012      1209   8     13.00
WA1012      1209   9     23.00
WA1012      1209  10     29.00
WA1012      1209  11     36.00
WA1012      1209  12     34.00
WA1012      1209  13     29.00
WA1012      1209  14     33.00
WA1012      1209  15     38.00
WA1012      1209  16     38.00
WA1012      1209  17     40.00
WA1012      1209  18     43.00
WA1012      1209  19     44.00
WA1012      1209  20     44.00
WA1012      1209  21     40.00
WA1012      1209  22     28.00
WA1012      1209  23     36.00
WA1012      1209  24     47.00
WA1012      1209  25     49.00
WA1012      1209  26     41.00
WA1012      1209  27     34.00
WA1012      1209  28     35.00
WA1012      1209  29     33.00
WA1012      1209  30     34.00
WA1012      1209  31     40.00
WA1012      0110   1     41.00
WA1012      0110   2     35.00
WA1012      0110   3     38.00
WA1012      0110   4     42.00
WA1012      0110   5     43.00
WA1012      0110   6     40.00
WA1012      0110   7     37.00
WA1012      0110   8     40.00
WA1012      0110   9     44.00
WA1012      0110  10     45.00
WA1012      0110  11     50.00
WA1012      0110  12     42.00
WA1012      0110  13     39.00
WA1012      0110  14     37.00
WA1012      0110  15     37.00
WA1012      0110  16     38.00
WA1012      0110  17     38.00
WA1012      0110  18     41.00
WA1012      0110  19     39.00
WA1012      0110  20     37.00
WA1012      0110  21     37.00
WA1012      0110  22     38.00
WA1012      0110  23     36.00
WA1012      0110  24     35.00
WA1012      0110  25     39.00
WA1012      0110  26     36.00
WA1012      0110  27     35.00
WA1012      0110  28     40.00
WA1012      0110  29     42.00
WA1012      0110  30     35.00
WA1012      0110  31     37.00
WA1012      0210   1     37.00
WA1012      0210   2     37.00
WA1012      0210   3     36.00
WA1012      0210   4     35.00
WA1012      0210   5     42.00
WA1012      0210   6     38.00
WA1012      0210   7     38.00
WA1012      0210   8     36.00
WA1012      0210   9     38.00
WA1012      0210  10     34.00
WA1012      0210  11     39.00
WA1012      0210  12     36.00
WA1012      0210  13     40.00
WA1012      0210  14     40.00
WA1012      0210  15     41.00
WA1012      0210  16     44.00
WA1012      0210  17     43.00
WA1012      0210  18     40.00
WA1012      0210  19     39.00
WA1012      0210  20     40.00
WA1012      0210  21     38.00
WA1012      0210  22     42.00
WA1012      0210  23     40.00
WA1012      0210  24     37.00
WA1012      0210  25     39.00
WA1012      0210  26     38.00
WA1012      0210  27     38.00
WA1012      0210  28     44.00
WA1012      0310   1     46.00
WA1012      0310   2     43.00
WA1012      0310   3     42.00
WA1012      0310   4     36.00
WA1012      0310   5     40.00
WA1012      0310   6     45.00
WA1012      0310   7     43.00
WA1012      0310   8     32.00
WA1012      0310   9     29.00
WA1012      0310  10     36.00
WA1012      0310  11     34.00
WA1012      0310  12     36.00
WA1012      0310  13     35.00
WA1012      0310  14     40.00
WA1012      0310  15     47.00
WA1012      0310  16     47.00
WA1012      0310  17     38.00
WA1012      0310  18     45.00
WA1012      0310  19     44.00
WA1012      0310  20     53.00
WA1012      0310  21     39.00
WA1012      0310  22     40.00
WA1012      0310  23     45.00
WA1012      0310  24     48.00
WA1012      0310  25     36.00
WA1012      0310  26     36.00
WA1012      0310  27     46.00
WA1012      0310  28     39.00
WA1012      0310  29     35.00
WA1012      0310  30     36.00
WA1012      0310  31     41.00
WA1012      0410   1     39.00
WA1012      0410   2     34.00
WA1012      0410   3     33.00
WA1012      0410   4     31.00
WA1012      0410   5     34.00
WA1012      0410   6     37.00
WA1012      0410   7     35.00
WA1012      0410   8     32.00
WA1012      0410   9     36.00
WA1012      0410  10     39.00
WA1012      0410  11     46.00
WA1012      0410  12     45.00
WA1012      0410  13     40.00
WA1012      0410  14     48.00
WA1012      0410  15     47.00
WA1012      0410  16     54.00
WA1012      0410  17     47.00
WA1012      0410  18     53.00
WA1012      0410  19     52.00
WA1012      0410  20     43.00
WA1012      0410  21     36.00
WA1012      0410  22     48.00
WA1012      0410  23     47.00
WA1012      0410  24     39.00
WA1012      0410  25     46.00
WA1012      0410  26     46.00
WA1012      0410  27     39.00
WA1012      0410  28     40.00
WA1012      0410  29     38.00
WA1012      0410  30     40.00
WA1012      0510   1     40.00
WA1012      0510   2     38.00
WA1012      0510   3     36.00
WA1012      0510   4     39.00
WA1012      0510   5     37.00
WA1012      0510   6     43.00
WA1012      0510   7     49.00
WA1012      0510   8     51.00
WA1012      0510   9     56.00
WA1012      0510  10     42.00
WA1012      0510  11     47.00
WA1012      0510  12     50.00
WA1012      0510  13     59.00
WA1012      0510  14     59.00
WA1012      0510  15     62.00
WA1012      0510  16     58.00
WA1012      0510  17     58.00
WA1012      0510  18     42.00
WA1012      0510  19     47.00
WA1012      0510  20     40.00
WA1012      0510  21     38.00
WA1012      0510  22     42.00
WA1012      0510  23     42.00
WA1012      0510  24     43.00
WA1012      0510  25     46.00
WA1012      0510  26     42.00
WA1012      0510  27     49.00
WA1012      0510  28     42.00
WA1012      0510  29     45.00
WA1012      0510  30     47.00
WA1012      0510  31     46.00
WA1012      0610   1     46.00
WA1012      0610   2     46.00
WA1012      0610   3     47.00
WA1012      0610   4     45.00
WA1012      0610   5     56.00
WA1012      0610   6     50.00
WA1012      0610   7     49.00
WA1012      0610   8     58.00
WA1012      0610   9     43.00
WA1012      0610  10     41.00
WA1012      0610  11     50.00
WA1012      0610  12     62.00
WA1012      0610  13     59.00
WA1012      0610  14     51.00
WA1012      0610  15     43.00
WA1012      0610  16     40.00
WA1012      0610  17     44.00
WA1012      0610  18     57.00
WA1012      0610  19     45.00
WA1012      0610  20     44.00
WA1012      0610  21     51.00
WA1012      0610  22     60.00
WA1012      0610  23     65.00
WA1012      0610  24     63.00
WA1012      0610  25     59.00
WA1012      0610  26     60.00
WA1012      0610  27     62.00
WA1012      0610  28     61.00
WA1012      0610  29     52.00
WA1012      0610  30     55.00
WA1012      0710   1     49.00
WA1012      0710   2     51.00
WA1012      0710   3     49.00
WA1012      0710   4     52.00
WA1012      0710   5     53.00
WA1012      0710   6     69.00
WA1012      0710   7     72.00
WA1012      0710   8     80.00
WA1012      0710   9     77.00
WA1012      0710  10     69.00
WA1012      0710  11     69.00
WA1012      0710  12     53.00
WA1012      0710  13     53.00
WA1012      0710  14     69.00
WA1012      0710  15     72.00
WA1012      0710  16     64.00
WA1012      0710  17     66.00
WA1012      0710  18     60.00
WA1012      0710  19     65.00
WA1012      0710  20     68.00
WA1012      0710  21     73.00
WA1012      0710  22     62.00
WA1012      0710  23     71.00
WA1012      0710  24     79.00
WA1012      0710  25     77.00
WA1012      0710  26     75.00
WA1012      0710  27     74.00
WA1012      0710  28     74.00
WA1012      0710  29     72.00
WA1012      0710  30     71.00
WA1012      0710  31     59.00
WA1012      0810   1     64.00
WA1012      0810   2     65.00
WA1012      0810   3     67.00
WA1012      0810   4     73.00
WA1012      0810   5     73.00
WA1012      0810   6     65.00
WA1012      0810   7     55.00
WA1012      0810   8     59.00
WA1012      0810   9     53.00
WA1012      0810  10     56.00
WA1012      0810  11     63.00
WA1012      0810  12     68.00
WA1012      0810  13     71.00
WA1012      0810  14     72.00
WA1012      0810  15     78.00
WA1012      0810  16     81.00
WA1012      0810  17     80.00
WA1012      0810  18     65.00
WA1012      0810  19     54.00
WA1012      0810  20     61.00
WA1012      0810  21     54.00
WA1012      0810  22     51.00
WA1012      0810  23     63.00
WA1012      0810  24     72.00
WA1012      0810  25     81.00
WA1012      0810  26     66.00
WA1012      0810  27     52.00
WA1012      0810  28     58.00
WA1012      0810  29     45.00
WA1012      0810  30     49.00
WA1012      0810  31     46.00
WA1012      0910   1     55.00
WA1012      0910   2     64.00
WA1012      0910   3     71.00
WA1012      0910   4     53.00
WA1012      0910   5     49.00
WA1012      0910   6     52.00
WA1012      0910   7     49.00
WA1012      0910   8     46.00
WA1012      0910   9     46.00
WA1012      0910  10     47.00
WA1012      0910  11     56.00
WA1012      0910  12     60.00
WA1012      0910  13     65.00
WA1012      0910  14     64.00
WA1012      0910  15     58.00
WA1012      0910  16     51.00
WA1012      0910  17     57.00
WA1012      0910  18     55.00
WA1012      0910  19     50.00
WA1012      0910  20     46.00
WA1012      0910  21     48.00
WA1012      0910  22     53.00
WA1012      0910  23     44.00
WA1012      0910  24     55.00
WA1012      0910  25     64.00
WA1012      0910  26     54.00
WA1012      0910  27     63.00
WA1012      0910  28     64.00
WA1012      0910  29     63.00
WA1012      0910  30     66.00
WA1012      1010   1     66.00
WA1012      1010   2     69.00
WA1012      1010   3     58.00
WA1012      1010   4     46.00
