$ Get data for 1011:WA:SNTL...
$ OH Datacard Time Series created at 03-02-2016 19:24:03 from web application
$ Data source: nrcs
$ Data type: Air Temperature Minimum (degF)
$ 
$ Symbol for missing data = -999.0 
$ Symbol for accumulated data = -998.0 
$ 
datacard       TEMP DEGF 24   WA1011          Mf Nooksack
WA1011      0108  31   -999.00
WA1011      0208   1   -999.00
WA1011      0208   2   -999.00
WA1011      0208   3   -999.00
WA1011      0208   4   -999.00
WA1011      0208   5   -999.00
WA1011      0208   6   -999.00
WA1011      0208   7   -999.00
WA1011      0208   8   -999.00
WA1011      0208   9   -999.00
WA1011      0208  10   -999.00
WA1011      0208  11   -999.00
WA1011      0208  12   -999.00
WA1011      0208  13   -999.00
WA1011      0208  14   -999.00
WA1011      0208  15   -999.00
WA1011      0208  16   -999.00
WA1011      0208  17   -999.00
WA1011      0208  18   -999.00
WA1011      0208  19   -999.00
WA1011      0208  20   -999.00
WA1011      0208  21   -999.00
WA1011      0208  22   -999.00
WA1011      0208  23   -999.00
WA1011      0208  24   -999.00
WA1011      0208  25   -999.00
WA1011      0208  26   -999.00
WA1011      0208  27   -999.00
WA1011      0208  28   -999.00
WA1011      0208  29   -999.00
WA1011      0308   1   -999.00
WA1011      0308   2   -999.00
WA1011      0308   3   -999.00
WA1011      0308   4   -999.00
WA1011      0308   5   -999.00
WA1011      0308   6   -999.00
WA1011      0308   7   -999.00
WA1011      0308   8   -999.00
WA1011      0308   9   -999.00
WA1011      0308  10   -999.00
WA1011      0308  11   -999.00
WA1011      0308  12   -999.00
WA1011      0308  13   -999.00
WA1011      0308  14   -999.00
WA1011      0308  15   -999.00
WA1011      0308  16   -999.00
WA1011      0308  17   -999.00
WA1011      0308  18   -999.00
WA1011      0308  19   -999.00
WA1011      0308  20   -999.00
WA1011      0308  21   -999.00
WA1011      0308  22   -999.00
WA1011      0308  23   -999.00
WA1011      0308  24   -999.00
WA1011      0308  25   -999.00
WA1011      0308  26   -999.00
WA1011      0308  27   -999.00
WA1011      0308  28   -999.00
WA1011      0308  29   -999.00
WA1011      0308  30   -999.00
WA1011      0308  31   -999.00
WA1011      0408   1   -999.00
WA1011      0408   2   -999.00
WA1011      0408   3   -999.00
WA1011      0408   4   -999.00
WA1011      0408   5   -999.00
WA1011      0408   6   -999.00
WA1011      0408   7   -999.00
WA1011      0408   8   -999.00
WA1011      0408   9   -999.00
WA1011      0408  10   -999.00
WA1011      0408  11   -999.00
WA1011      0408  12   -999.00
WA1011      0408  13   -999.00
WA1011      0408  14   -999.00
WA1011      0408  15   -999.00
WA1011      0408  16   -999.00
WA1011      0408  17   -999.00
WA1011      0408  18   -999.00
WA1011      0408  19   -999.00
WA1011      0408  20   -999.00
WA1011      0408  21   -999.00
WA1011      0408  22   -999.00
WA1011      0408  23   -999.00
WA1011      0408  24   -999.00
WA1011      0408  25   -999.00
WA1011      0408  26   -999.00
WA1011      0408  27   -999.00
WA1011      0408  28   -999.00
WA1011      0408  29   -999.00
WA1011      0408  30   -999.00
WA1011      0508   1   -999.00
WA1011      0508   2   -999.00
WA1011      0508   3   -999.00
WA1011      0508   4   -999.00
WA1011      0508   5   -999.00
WA1011      0508   6   -999.00
WA1011      0508   7   -999.00
WA1011      0508   8   -999.00
WA1011      0508   9   -999.00
WA1011      0508  10   -999.00
WA1011      0508  11   -999.00
WA1011      0508  12   -999.00
WA1011      0508  13   -999.00
WA1011      0508  14   -999.00
WA1011      0508  15   -999.00
WA1011      0508  16     57.00
WA1011      0508  17     52.00
WA1011      0508  18     47.00
WA1011      0508  19     45.00
WA1011      0508  20     32.00
WA1011      0508  21     32.00
WA1011      0508  22     34.00
WA1011      0508  23     41.00
WA1011      0508  24     46.00
WA1011      0508  25     45.00
WA1011      0508  26     44.00
WA1011      0508  27     44.00
WA1011      0508  28     43.00
WA1011      0508  29     35.00
WA1011      0508  30     33.00
WA1011      0508  31     41.00
WA1011      0608   1     36.00
WA1011      0608   2     35.00
WA1011      0608   3     34.00
WA1011      0608   4     33.00
WA1011      0608   5     33.00
WA1011      0608   6     32.00
WA1011      0608   7     35.00
WA1011      0608   8     33.00
WA1011      0608   9     28.00
WA1011      0608  10     28.00
WA1011      0608  11     36.00
WA1011      0608  12     37.00
WA1011      0608  13     37.00
WA1011      0608  14     36.00
WA1011      0608  15     37.00
WA1011      0608  16     39.00
WA1011      0608  17   -999.00
WA1011      0608  18   -999.00
WA1011      0608  19   -999.00
WA1011      0608  20   -999.00
WA1011      0608  21   -999.00
WA1011      0608  22   -999.00
WA1011      0608  23   -999.00
WA1011      0608  24   -999.00
WA1011      0608  25   -999.00
WA1011      0608  26   -999.00
WA1011      0608  27   -999.00
WA1011      0608  28   -999.00
WA1011      0608  29   -999.00
WA1011      0608  30   -999.00
WA1011      0708   1   -999.00
WA1011      0708   2   -999.00
WA1011      0708   3   -999.00
WA1011      0708   4   -999.00
WA1011      0708   5   -999.00
WA1011      0708   6   -999.00
WA1011      0708   7   -999.00
WA1011      0708   8   -999.00
WA1011      0708   9   -999.00
WA1011      0708  10   -999.00
WA1011      0708  11   -999.00
WA1011      0708  12   -999.00
WA1011      0708  13   -999.00
WA1011      0708  14   -999.00
WA1011      0708  15   -999.00
WA1011      0708  16   -999.00
WA1011      0708  17   -999.00
WA1011      0708  18   -999.00
WA1011      0708  19   -999.00
WA1011      0708  20   -999.00
WA1011      0708  21     49.00
WA1011      0708  22     44.00
WA1011      0708  23     43.00
WA1011      0708  24     43.00
WA1011      0708  25     49.00
WA1011      0708  26     47.00
WA1011      0708  27     44.00
WA1011      0708  28     42.00
WA1011      0708  29     40.00
WA1011      0708  30     35.00
WA1011      0708  31     41.00
WA1011      0808   1     42.00
WA1011      0808   2     42.00
WA1011      0808   3     41.00
WA1011      0808   4     55.00
WA1011      0808   5     59.00
WA1011      0808   6     61.00
WA1011      0808   7     58.00
WA1011      0808   8     49.00
WA1011      0808   9     41.00
WA1011      0808  10     40.00
WA1011      0808  11     49.00
WA1011      0808  12     49.00
WA1011      0808  13     48.00
WA1011      0808  14     60.00
WA1011      0808  15     67.00
WA1011      0808  16     67.00
WA1011      0808  17     62.00
WA1011      0808  18     49.00
WA1011      0808  19     47.00
WA1011      0808  20     41.00
WA1011      0808  21     39.00
WA1011      0808  22     40.00
WA1011      0808  23     51.00
WA1011      0808  24     43.00
WA1011      0808  25     38.00
WA1011      0808  26     38.00
WA1011      0808  27     40.00
WA1011      0808  28     47.00
WA1011      0808  29     39.00
WA1011      0808  30     35.00
WA1011      0808  31     35.00
WA1011      0908   1     38.00
WA1011      0908   2     37.00
WA1011      0908   3     40.00
WA1011      0908   4     42.00
WA1011      0908   5     44.00
WA1011      0908   6     46.00
WA1011      0908   7     48.00
WA1011      0908   8     51.00
WA1011      0908   9     47.00
WA1011      0908  10     47.00
WA1011      0908  11     52.00
WA1011      0908  12     47.00
WA1011      0908  13     47.00
WA1011      0908  14     52.00
WA1011      0908  15     59.00
WA1011      0908  16     59.00
WA1011      0908  17     60.00
WA1011      0908  18     51.00
WA1011      0908  19     49.00
WA1011      0908  20     40.00
WA1011      0908  21     39.00
WA1011      0908  22     33.00
WA1011      0908  23     33.00
WA1011      0908  24     42.00
WA1011      0908  25     39.00
WA1011      0908  26     40.00
WA1011      0908  27     42.00
WA1011      0908  28     48.00
WA1011      0908  29     57.00
WA1011      0908  30     61.00
WA1011      1008   1     57.00
WA1011      1008   2     46.00
WA1011      1008   3     44.00
WA1011      1008   4     34.00
WA1011      1008   5     33.00
WA1011      1008   6     35.00
WA1011      1008   7     31.00
WA1011      1008   8     29.00
WA1011      1008   9     28.00
WA1011      1008  10     28.00
WA1011      1008  11     32.00
WA1011      1008  12     36.00
WA1011      1008  13     34.00
WA1011      1008  14     28.00
WA1011      1008  15     30.00
WA1011      1008  16     33.00
WA1011      1008  17     40.00
WA1011      1008  18     31.00
WA1011      1008  19     33.00
WA1011      1008  20     30.00
WA1011      1008  21     28.00
WA1011      1008  22     37.00
WA1011      1008  23     32.00
WA1011      1008  24     31.00
WA1011      1008  25     32.00
WA1011      1008  26     41.00
WA1011      1008  27     49.00
WA1011      1008  28     39.00
WA1011      1008  29     36.00
WA1011      1008  30     45.00
WA1011      1008  31     39.00
WA1011      1108   1     40.00
WA1011      1108   2     33.00
WA1011      1108   3     33.00
WA1011      1108   4     26.00
WA1011      1108   5     24.00
WA1011      1108   6     33.00
WA1011      1108   7     42.00
WA1011      1108   8     39.00
WA1011      1108   9     36.00
WA1011      1108  10     31.00
WA1011      1108  11     32.00
WA1011      1108  12     35.00
WA1011      1108  13     24.00
WA1011      1108  14     28.00
WA1011      1108  15     41.00
WA1011      1108  16     43.00
WA1011      1108  17     42.00
WA1011      1108  18     32.00
WA1011      1108  19     33.00
WA1011      1108  20     29.00
WA1011      1108  21     26.00
WA1011      1108  22     25.00
WA1011      1108  23     24.00
WA1011      1108  24     37.00
WA1011      1108  25     26.00
WA1011      1108  26     26.00
WA1011      1108  27     31.00
WA1011      1108  28     32.00
WA1011      1108  29     37.00
WA1011      1108  30     41.00
WA1011      1208   1     36.00
WA1011      1208   2     32.00
WA1011      1208   3     30.00
WA1011      1208   4     31.00
WA1011      1208   5     35.00
WA1011      1208   6     34.00
WA1011      1208   7     28.00
WA1011      1208   8     27.00
WA1011      1208   9     28.00
WA1011      1208  10     28.00
WA1011      1208  11     29.00
WA1011      1208  12     26.00
WA1011      1208  13     18.00
WA1011      1208  14      5.00
WA1011      1208  15      4.00
WA1011      1208  16     13.00
WA1011      1208  17     17.00
WA1011      1208  18      8.00
WA1011      1208  19     -1.00
WA1011      1208  20     -2.00
WA1011      1208  21     23.00
WA1011      1208  22     18.00
WA1011      1208  23     17.00
WA1011      1208  24     19.00
WA1011      1208  25     16.00
WA1011      1208  26     16.00
WA1011      1208  27     25.00
WA1011      1208  28     24.00
WA1011      1208  29     21.00
WA1011      1208  30     20.00
WA1011      1208  31     20.00
WA1011      0109   1     20.00
WA1011      0109   2     12.00
WA1011      0109   3     13.00
WA1011      0109   4     21.00
WA1011      0109   5     27.00
WA1011      0109   6     28.00
WA1011      0109   7     33.00
WA1011      0109   8     23.00
WA1011      0109   9     22.00
WA1011      0109  10     29.00
WA1011      0109  11     33.00
WA1011      0109  12     32.00
WA1011      0109  13     31.00
WA1011      0109  14     36.00
WA1011      0109  15     49.00
WA1011      0109  16     49.00
WA1011      0109  17     50.00
WA1011      0109  18     51.00
WA1011      0109  19     48.00
WA1011      0109  20     40.00
WA1011      0109  21     37.00
WA1011      0109  22     31.00
WA1011      0109  23     30.00
WA1011      0109  24     23.00
WA1011      0109  25     16.00
WA1011      0109  26     14.00
WA1011      0109  27     19.00
WA1011      0109  28     24.00
WA1011      0109  29     25.00
WA1011      0109  30     23.00
WA1011      0109  31     20.00
WA1011      0209   1     20.00
WA1011      0209   2     30.00
WA1011      0209   3     40.00
WA1011      0209   4     41.00
WA1011      0209   5     32.00
WA1011      0209   6     26.00
WA1011      0209   7     27.00
WA1011      0209   8     27.00
WA1011      0209   9     16.00
WA1011      0209  10     15.00
WA1011      0209  11     22.00
WA1011      0209  12     20.00
WA1011      0209  13     22.00
WA1011      0209  14     23.00
WA1011      0209  15     22.00
WA1011      0209  16     23.00
WA1011      0209  17     28.00
WA1011      0209  18     26.00
WA1011      0209  19     29.00
WA1011      0209  20     30.00
WA1011      0209  21     33.00
WA1011      0209  22     35.00
WA1011      0209  23     30.00
WA1011      0209  24     29.00
WA1011      0209  25     18.00
WA1011      0209  26     15.00
WA1011      0209  27     16.00
WA1011      0209  28     22.00
WA1011      0309   1     36.00
WA1011      0309   2     31.00
WA1011      0309   3     29.00
WA1011      0309   4     26.00
WA1011      0309   5     13.00
WA1011      0309   6     13.00
WA1011      0309   7     18.00
WA1011      0309   8     14.00
WA1011      0309   9      8.00
WA1011      0309  10      6.00
WA1011      0309  11     13.00
WA1011      0309  12     22.00
WA1011      0309  13     27.00
WA1011      0309  14     20.00
WA1011      0309  15     21.00
WA1011      0309  16     22.00
WA1011      0309  17     22.00
WA1011      0309  18     24.00
WA1011      0309  19     31.00
WA1011      0309  20     21.00
WA1011      0309  21     21.00
WA1011      0309  22     25.00
WA1011      0309  23     23.00
WA1011      0309  24     26.00
WA1011      0309  25     24.00
WA1011      0309  26     24.00
WA1011      0309  27     25.00
WA1011      0309  28     20.00
WA1011      0309  29     21.00
WA1011      0309  30     23.00
WA1011      0309  31     20.00
WA1011      0409   1     20.00
WA1011      0409   2     24.00
WA1011      0409   3     22.00
WA1011      0409   4     23.00
WA1011      0409   5     32.00
WA1011      0409   6     40.00
WA1011      0409   7     40.00
WA1011      0409   8     31.00
WA1011      0409   9     29.00
WA1011      0409  10     31.00
WA1011      0409  11     30.00
WA1011      0409  12     28.00
WA1011      0409  13     23.00
WA1011      0409  14     21.00
WA1011      0409  15     27.00
WA1011      0409  16     28.00
WA1011      0409  17     28.00
WA1011      0409  18     27.00
WA1011      0409  19     36.00
WA1011      0409  20     42.00
WA1011      0409  21     38.00
WA1011      0409  22     24.00
WA1011      0409  23     23.00
WA1011      0409  24     26.00
WA1011      0409  25     26.00
WA1011      0409  26     28.00
WA1011      0409  27     33.00
WA1011      0409  28     31.00
WA1011      0409  29     30.00
WA1011      0409  30     31.00
WA1011      0509   1     39.00
WA1011      0509   2     31.00
WA1011      0509   3     31.00
WA1011      0509   4     32.00
WA1011      0509   5     30.00
WA1011      0509   6     29.00
WA1011      0509   7     29.00
WA1011      0509   8     28.00
WA1011      0509   9     33.00
WA1011      0509  10     36.00
WA1011      0509  11     29.00
WA1011      0509  12     26.00
WA1011      0509  13     28.00
WA1011      0509  14     31.00
WA1011      0509  15     32.00
WA1011      0509  16     40.00
WA1011      0509  17     46.00
WA1011      0509  18     33.00
WA1011      0509  19     30.00
WA1011      0509  20     31.00
WA1011      0509  21     33.00
WA1011      0509  22     42.00
WA1011      0509  23     42.00
WA1011      0509  24     42.00
WA1011      0509  25     40.00
WA1011      0509  26     39.00
WA1011      0509  27     38.00
WA1011      0509  28     41.00
WA1011      0509  29     51.00
WA1011      0509  30     50.00
WA1011      0509  31     49.00
WA1011      0609   1     52.00
WA1011      0609   2     55.00
WA1011      0609   3     55.00
WA1011      0609   4     58.00
WA1011      0609   5     46.00
WA1011      0609   6     42.00
WA1011      0609   7     42.00
WA1011      0609   8     41.00
WA1011      0609   9     44.00
WA1011      0609  10     46.00
WA1011      0609  11     46.00
WA1011      0609  12     46.00
WA1011      0609  13     47.00
WA1011      0609  14     46.00
WA1011      0609  15     45.00
WA1011      0609  16     44.00
WA1011      0609  17     44.00
WA1011      0609  18     43.00
WA1011      0609  19     37.00
WA1011      0609  20     36.00
WA1011      0609  21     36.00
WA1011      0609  22     35.00
WA1011      0609  23     37.00
WA1011      0609  24     41.00
WA1011      0609  25     38.00
WA1011      0609  26     36.00
WA1011      0609  27     42.00
WA1011      0609  28     40.00
WA1011      0609  29     39.00
WA1011      0609  30     41.00
WA1011      0709   1     46.00
WA1011      0709   2     54.00
WA1011      0709   3     57.00
WA1011      0709   4     56.00
WA1011      0709   5     51.00
WA1011      0709   6     41.00
WA1011      0709   7     39.00
WA1011      0709   8     40.00
WA1011      0709   9     40.00
WA1011      0709  10     46.00
WA1011      0709  11     55.00
WA1011      0709  12     46.00
WA1011      0709  13     43.00
WA1011      0709  14     42.00
WA1011      0709  15     43.00
WA1011      0709  16     52.00
WA1011      0709  17     57.00
WA1011      0709  18     47.00
WA1011      0709  19     46.00
WA1011      0709  20     51.00
WA1011      0709  21     58.00
WA1011      0709  22     55.00
WA1011      0709  23     49.00
WA1011      0709  24     49.00
WA1011      0709  25     55.00
WA1011      0709  26     56.00
WA1011      0709  27     65.00
WA1011      0709  28     68.00
WA1011      0709  29     68.00
WA1011      0709  30     66.00
WA1011      0709  31     63.00
WA1011      0809   1     60.00
WA1011      0809   2     58.00
WA1011      0809   3     56.00
WA1011      0809   4     53.00
WA1011      0809   5     51.00
WA1011      0809   6     44.00
WA1011      0809   7     45.00
WA1011      0809   8     45.00
WA1011      0809   9     47.00
WA1011      0809  10     44.00
WA1011      0809  11     44.00
WA1011      0809  12     45.00
WA1011      0809  13     41.00
WA1011      0809  14     40.00
WA1011      0809  15     43.00
WA1011      0809  16     42.00
WA1011      0809  17     53.00
WA1011      0809  18     55.00
WA1011      0809  19     58.00
WA1011      0809  20     54.00
WA1011      0809  21     45.00
WA1011      0809  22     42.00
WA1011      0809  23     42.00
WA1011      0809  24     43.00
WA1011      0809  25     41.00
WA1011      0809  26     41.00
WA1011      0809  27     59.00
WA1011      0809  28     51.00
WA1011      0809  29     49.00
WA1011      0809  30     51.00
WA1011      0809  31     55.00
WA1011      0909   1     51.00
WA1011      0909   2     49.00
WA1011      0909   3     42.00
WA1011      0909   4     44.00
WA1011      0909   5     42.00
WA1011      0909   6     36.00
WA1011      0909   7     36.00
WA1011      0909   8     38.00
WA1011      0909   9     44.00
WA1011      0909  10     44.00
WA1011      0909  11     58.00
WA1011      0909  12     62.00
WA1011      0909  13     53.00
WA1011      0909  14     46.00
WA1011      0909  15     46.00
WA1011      0909  16     43.00
WA1011      0909  17     41.00
WA1011      0909  18     50.00
WA1011      0909  19     39.00
WA1011      0909  20     37.00
WA1011      0909  21     48.00
WA1011      0909  22     63.00
WA1011      0909  23     53.00
WA1011      0909  24     47.00
WA1011      0909  25     47.00
WA1011      0909  26     37.00
WA1011      0909  27     38.00
WA1011      0909  28     33.00
WA1011      0909  29   -999.00
WA1011      0909  30     31.00
WA1011      1009   1     33.00
WA1011      1009   2     30.00
WA1011      1009   3     31.00
WA1011      1009   4     36.00
WA1011      1009   5     38.00
WA1011      1009   6     38.00
WA1011      1009   7     37.00
WA1011      1009   8     38.00
WA1011      1009   9     35.00
WA1011      1009  10     31.00
WA1011      1009  11     28.00
WA1011      1009  12     27.00
WA1011      1009  13     30.00
WA1011      1009  14     37.00
WA1011      1009  15     37.00
WA1011      1009  16     45.00
WA1011      1009  17     39.00
WA1011      1009  18     39.00
WA1011      1009  19     36.00
WA1011      1009  20     35.00
WA1011      1009  21     35.00
WA1011      1009  22     35.00
WA1011      1009  23     32.00
WA1011      1009  24     29.00
WA1011      1009  25     29.00
WA1011      1009  26     28.00
WA1011      1009  27     25.00
WA1011      1009  28     26.00
WA1011      1009  29     28.00
WA1011      1009  30     41.00
WA1011      1009  31     30.00
WA1011      1109   1     29.00
WA1011      1109   2     31.00
WA1011      1109   3     29.00
WA1011      1109   4     44.00
WA1011      1109   5     32.00
WA1011      1109   6     29.00
WA1011      1109   7     28.00
WA1011      1109   8     28.00
WA1011      1109   9     31.00
WA1011      1109  10     29.00
WA1011      1109  11     25.00
WA1011      1109  12     24.00
WA1011      1109  13     22.00
WA1011      1109  14     21.00
WA1011      1109  15     29.00
WA1011      1109  16     32.00
WA1011      1109  17     25.00
WA1011      1109  18     25.00
WA1011      1109  19     31.00
WA1011      1109  20     28.00
WA1011      1109  21     22.00
WA1011      1109  22     28.00
WA1011      1109  23     27.00
WA1011      1109  24     34.00
WA1011      1109  25     39.00
WA1011      1109  26     31.00
WA1011      1109  27     26.00
WA1011      1109  28     28.00
WA1011      1109  29     35.00
WA1011      1109  30     27.00
WA1011      1209   1     24.00
WA1011      1209   2     29.00
WA1011      1209   3     31.00
WA1011      1209   4     22.00
WA1011      1209   5     16.00
WA1011      1209   6     11.00
WA1011      1209   7      7.00
WA1011      1209   8      7.00
WA1011      1209   9      8.00
WA1011      1209  10     14.00
WA1011      1209  11     14.00
WA1011      1209  12     18.00
WA1011      1209  13     17.00
WA1011      1209  14     19.00
WA1011      1209  15     31.00
WA1011      1209  16     33.00
WA1011      1209  17     32.00
WA1011      1209  18     36.00
WA1011      1209  19     35.00
WA1011      1209  20     36.00
WA1011      1209  21     22.00
WA1011      1209  22     20.00
WA1011      1209  23     19.00
WA1011      1209  24     28.00
WA1011      1209  25     37.00
WA1011      1209  26     33.00
WA1011      1209  27     31.00
WA1011      1209  28     29.00
WA1011      1209  29     27.00
WA1011      1209  30     26.00
WA1011      1209  31     25.00
WA1011      0110   1     32.00
WA1011      0110   2     29.00
WA1011      0110   3     28.00
WA1011      0110   4     35.00
WA1011      0110   5     31.00
WA1011      0110   6     31.00
WA1011      0110   7     35.00
WA1011      0110   8     37.00
WA1011      0110   9     37.00
WA1011      0110  10     39.00
WA1011      0110  11     37.00
WA1011      0110  12     34.00
WA1011      0110  13     33.00
WA1011      0110  14     30.00
WA1011      0110  15     26.00
WA1011      0110  16     23.00
WA1011      0110  17     33.00
WA1011      0110  18     32.00
WA1011      0110  19     34.00
WA1011      0110  20     33.00
WA1011      0110  21     32.00
WA1011      0110  22     29.00
WA1011      0110  23     27.00
WA1011      0110  24     27.00
WA1011      0110  25     31.00
WA1011      0110  26     28.00
WA1011      0110  27     26.00
WA1011      0110  28     32.00
WA1011      0110  29     35.00
WA1011      0110  30     31.00
WA1011      0110  31     29.00
WA1011      0210   1     26.00
WA1011      0210   2     31.00
WA1011      0210   3     30.00
WA1011      0210   4     31.00
WA1011      0210   5     32.00
WA1011      0210   6     33.00
WA1011      0210   7     31.00
WA1011      0210   8     28.00
WA1011      0210   9     28.00
WA1011      0210  10     29.00
WA1011      0210  11     31.00
WA1011      0210  12     31.00
WA1011      0210  13     30.00
WA1011      0210  14     28.00
WA1011      0210  15     28.00
WA1011      0210  16     28.00
WA1011      0210  17     26.00
WA1011      0210  18     34.00
WA1011      0210  19     35.00
WA1011      0210  20     31.00
WA1011      0210  21     29.00
WA1011      0210  22     31.00
WA1011      0210  23     30.00
WA1011      0210  24     30.00
WA1011      0210  25     30.00
WA1011      0210  26     34.00
WA1011      0210  27     33.00
WA1011      0210  28     31.00
WA1011      0310   1     39.00
WA1011      0310   2     33.00
WA1011      0310   3     28.00
WA1011      0310   4     28.00
WA1011      0310   5     27.00
WA1011      0310   6     34.00
WA1011      0310   7     25.00
WA1011      0310   8     14.00
WA1011      0310   9     18.00
WA1011      0310  10     24.00
WA1011      0310  11     25.00
WA1011      0310  12     25.00
WA1011      0310  13     24.00
WA1011      0310  14     24.00
WA1011      0310  15     33.00
WA1011      0310  16     30.00
WA1011      0310  17     23.00
WA1011      0310  18     23.00
WA1011      0310  19     30.00
WA1011      0310  20     35.00
WA1011      0310  21     29.00
WA1011      0310  22     29.00
WA1011      0310  23     28.00
WA1011      0310  24     37.00
WA1011      0310  25     31.00
WA1011      0310  26     29.00
WA1011      0310  27     28.00
WA1011      0310  28     30.00
WA1011      0310  29     26.00
WA1011      0310  30     25.00
WA1011      0310  31     23.00
WA1011      0410   1     24.00
WA1011      0410   2     26.00
WA1011      0410   3     23.00
WA1011      0410   4     25.00
WA1011      0410   5     27.00
WA1011      0410   6     26.00
WA1011      0410   7     26.00
WA1011      0410   8     22.00
WA1011      0410   9     19.00
WA1011      0410  10     19.00
WA1011      0410  11     32.00
WA1011      0410  12     33.00
WA1011      0410  13     32.00
WA1011      0410  14     31.00
WA1011      0410  15     39.00
WA1011      0410  16     39.00
WA1011      0410  17     37.00
WA1011      0410  18     35.00
WA1011      0410  19     39.00
WA1011      0410  20     37.00
WA1011      0410  21     31.00
WA1011      0410  22     30.00
WA1011      0410  23     29.00
WA1011      0410  24     26.00
WA1011      0410  25     28.00
WA1011      0410  26     39.00
WA1011      0410  27     30.00
WA1011      0410  28     29.00
WA1011      0410  29     30.00
WA1011      0410  30     30.00
WA1011      0510   1     30.00
WA1011      0510   2     31.00
WA1011      0510   3     26.00
WA1011      0510   4     24.00
WA1011      0510   5     23.00
WA1011      0510   6     29.00
WA1011      0510   7     30.00
WA1011      0510   8     32.00
WA1011      0510   9     32.00
WA1011      0510  10     36.00
WA1011      0510  11     36.00
WA1011      0510  12     35.00
WA1011      0510  13     36.00
WA1011      0510  14     42.00
WA1011      0510  15     42.00
WA1011      0510  16     43.00
WA1011      0510  17     44.00
WA1011      0510  18     36.00
WA1011      0510  19     32.00
WA1011      0510  20     28.00
WA1011      0510  21     28.00
WA1011      0510  22     29.00
WA1011      0510  23     31.00
WA1011      0510  24     30.00
WA1011      0510  25     37.00
WA1011      0510  26     38.00
WA1011      0510  27     38.00
WA1011      0510  28     36.00
WA1011      0510  29     36.00
WA1011      0510  30     36.00
WA1011      0510  31     39.00
WA1011      0610   1     38.00
WA1011      0610   2     32.00
WA1011      0610   3     31.00
WA1011      0610   4     35.00
WA1011      0610   5     33.00
WA1011      0610   6     42.00
WA1011      0610   7     38.00
WA1011      0610   8     38.00
WA1011      0610   9     38.00
WA1011      0610  10     36.00
WA1011      0610  11     39.00
WA1011      0610  12     41.00
WA1011      0610  13     38.00
WA1011      0610  14     34.00
WA1011      0610  15     33.00
WA1011      0610  16     36.00
WA1011      0610  17     38.00
WA1011      0610  18     38.00
WA1011      0610  19     43.00
WA1011      0610  20     41.00
WA1011      0610  21     41.00
WA1011      0610  22     42.00
WA1011      0610  23     49.00
WA1011      0610  24     46.00
WA1011      0610  25     44.00
WA1011      0610  26     42.00
WA1011      0610  27     44.00
WA1011      0610  28     43.00
WA1011      0610  29     35.00
WA1011      0610  30     33.00
WA1011      0710   1     38.00
WA1011      0710   2     38.00
WA1011      0710   3     38.00
WA1011      0710   4     39.00
WA1011      0710   5     38.00
WA1011      0710   6     43.00
WA1011      0710   7     58.00
WA1011      0710   8     62.00
WA1011      0710   9     60.00
WA1011      0710  10     56.00
WA1011      0710  11     46.00
WA1011      0710  12     37.00
WA1011      0710  13     38.00
WA1011      0710  14     45.00
WA1011      0710  15     49.00
WA1011      0710  16     47.00
WA1011      0710  17     46.00
WA1011      0710  18     46.00
WA1011      0710  19     45.00
WA1011      0710  20     52.00
WA1011      0710  21     54.00
WA1011      0710  22     44.00
WA1011      0710  23     43.00
WA1011      0710  24     54.00
WA1011      0710  25     55.00
WA1011      0710  26     55.00
WA1011      0710  27     56.00
WA1011      0710  28     55.00
WA1011      0710  29     51.00
WA1011      0710  30     51.00
WA1011      0710  31     48.00
WA1011      0810   1     48.00
WA1011      0810   2     50.00
WA1011      0810   3     50.00
WA1011      0810   4     55.00
WA1011      0810   5     56.00
WA1011      0810   6     53.00
WA1011      0810   7     48.00
WA1011      0810   8     46.00
WA1011      0810   9     45.00
WA1011      0810  10     44.00
WA1011      0810  11     48.00
WA1011      0810  12     48.00
WA1011      0810  13     55.00
WA1011      0810  14     60.00
WA1011      0810  15     62.00
WA1011      0810  16     63.00
WA1011      0810  17     60.00
WA1011      0810  18     50.00
WA1011      0810  19     42.00
WA1011      0810  20     39.00
WA1011      0810  21     42.00
WA1011      0810  22     39.00
WA1011      0810  23     40.00
WA1011      0810  24     53.00
WA1011      0810  25     57.00
WA1011      0810  26     39.00
WA1011      0810  27     38.00
WA1011      0810  28     38.00
WA1011      0810  29     40.00
WA1011      0810  30     38.00
WA1011      0810  31     38.00
WA1011      0910   1     41.00
WA1011      0910   2     42.00
WA1011      0910   3     49.00
WA1011      0910   4     39.00
WA1011      0910   5     38.00
WA1011      0910   6     38.00
WA1011      0910   7     42.00
WA1011      0910   8     41.00
WA1011      0910   9     40.00
WA1011      0910  10     39.00
WA1011      0910  11     37.00
WA1011      0910  12     42.00
WA1011      0910  13     46.00
WA1011      0910  14     46.00
WA1011      0910  15     46.00
WA1011      0910  16     45.00
WA1011      0910  17     48.00
WA1011      0910  18     47.00
WA1011      0910  19     42.00
WA1011      0910  20     38.00
WA1011      0910  21     35.00
WA1011      0910  22     40.00
WA1011      0910  23     38.00
WA1011      0910  24     39.00
WA1011      0910  25     49.00
WA1011      0910  26     48.00
WA1011      0910  27     49.00
WA1011      0910  28     42.00
WA1011      0910  29     42.00
WA1011      0910  30     54.00
WA1011      1010   1     48.00
WA1011      1010   2     44.00
WA1011      1010   3     41.00
WA1011      1010   4     35.00
